BOTTLE,20205529JOAExport
# Exported from JOA (5.4.0 Beta 1.0 October 2nd, 2017) on 2020/10/29 11:54:55
#BOTTLE,20111103CCHDOSIOCBG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#edits to parameter and unit mnemonics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20080908JAMSTECIORGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Software_Version: whp_btl_exchange.rb_v1.61 (ogc_group),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ORIGINAL_SUM_FILE: sum_leg5_050418.csv Mon Apr 18 10:25:32 +0900 2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ORIGINAL_HYD_FILE: sea_leg5_080603.csv Tue Jun 03 13:20:34 +0900 2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#DEPTH_TYPE: COR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#EVENT_CODE: BO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,,,DB,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG
           NA,     I03,    562,   1,      36,   12024,  2,20031219,0655, -20.0042,   48.9142,   233,-999.0,     10.3,  26.9223,  34.5166,2,  34.5358,2,   196.98,1,   207.13,2,     2.77,2,    -0.01,2,     0.01,2,     0.13,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    562,   1,      35,   12023,  2,20031219,0655, -20.0042,   48.9142,   233,-999.0,     50.1,  24.5288,  34.8429,2,  34.8376,2,   195.84,1,   205.95,2,     2.37,2,     0.40,2,     0.03,2,     0.18,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    562,   1,      34,   12022,  2,20031219,0655, -20.0042,   48.9142,   233,-999.0,    102.1,  21.1327,  35.1993,2,  35.1922,2,   160.97,1,   169.06,2,     5.68,2,     5.50,2,     0.10,2,     0.51,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    562,   1,      18,   12042,  2,20031219,0655, -20.0042,   48.9142,   233,-999.0,    152.2,  19.8877,  35.3136,2,  35.3111,2,   151.63,1,   158.07,2,     7.37,2,     7.61,2,     0.04,2,     0.64,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    562,   1,      17,   12041,  2,20031219,0655, -20.0042,   48.9142,   233,-999.0,    201.0,  18.4857,  35.4247,2,  35.4227,2,   149.57,1,   156.08,2,     8.52,2,     8.79,2,     0.02,2,     0.72,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    562,   1,      16,   12040,  2,20031219,0655, -20.0042,   48.9142,   233,-999.0,    222.5,  17.7762,  35.4743,2,  35.4640,2,   153.26,1,   159.16,2,     8.68,2,     8.85,2,     0.03,2,     0.72,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    561,   1,      36,   12024,  2,20031219,0808, -20.0075,   48.9883,  1290,-999.0,     10.6,  27.4284,  34.5165,2,  34.5150,2,   195.62,1,   204.75,2,     2.38,2,    -0.02,2,     0.01,2,     0.12,2,    1.687,2,    1.010,2, -999.000,9, 1939.700,2, 2261.200,2
           NA,     I03,    561,   1,      35,   12023,  2,20031219,0808, -20.0075,   48.9883,  1290,-999.0,     49.3,  24.5223,  34.8361,2,  34.8373,2,   207.32,1,   217.05,2,     1.83,2,     0.01,2,     0.00,2,     0.12,2,    1.918,2,    1.140,2, -999.000,9, 1959.900,6, 2281.100,2
           NA,     I03,    561,   1,      34,   12022,  2,20031219,0808, -20.0075,   48.9883,  1290,-999.0,    100.5,  22.6550,  35.0825,2,  35.0892,2,   185.42,1,   194.15,2,     2.74,2,     1.76,2,     0.06,2,     0.26,2,    1.975,2,    1.166,2, -999.000,9, 1999.600,2, 2296.700,6
           NA,     I03,    561,   1,      33,   12015,  2,20031219,0808, -20.0075,   48.9883,  1290,-999.0,    149.8,  20.2885,  35.2550,2,  35.2545,2,   146.94,1,   152.47,2,     7.71,2,     8.08,2,     0.02,2,     0.66,2,    1.914,2,    1.115,2, -999.000,9, 2069.800,2, 2310.600,2
           NA,     I03,    561,   1,      32,   12020,  2,20031219,0808, -20.0075,   48.9883,  1290,-999.0,    200.3,  17.8513,  35.3877,2,  35.3938,2,   139.53,1,   145.27,2,    10.53,2,    10.83,2,     0.01,2,     0.84,2,    1.966,2,    1.112,2, -999.000,9, 2108.000,2, 2317.700,2
           NA,     I03,    561,   1,      31,   12019,  2,20031219,0808, -20.0075,   48.9883,  1290,-999.0,    249.7,  16.6542,  35.4177,2,  35.4103,2,   148.98,1,   152.91,2,    10.78,2,    11.10,2,     0.01,2,     0.86,2,    2.079,6,    1.155,6, -999.000,9, 2115.800,2, 2320.600,2
           NA,     I03,    561,   1,      30,   12018,  2,20031219,0808, -20.0075,   48.9883,  1290,-999.0,    300.7,  15.6265,  35.4622,2,  35.4660,2,   172.07,1,   179.11,2,     7.69,2,     8.82,2,     0.01,2,     0.73,2,    2.407,2,    1.306,2, -999.000,9, 2112.100,2, 2325.300,2
           NA,     I03,    561,   1,      18,   12042,  2,20031219,0808, -20.0075,   48.9883,  1290,-999.0,    400.8,  13.1052,  35.2477,2,  35.2420,2,   199.69,1,   207.46,2,     5.50,2,    10.16,2,     0.00,2,     0.81,2,    2.867,2,    1.493,2, -999.000,9, 2115.900,2, 2316.700,2
           NA,     I03,    561,   1,      17,   12041,  2,20031219,0808, -20.0075,   48.9883,  1290,-999.0,    500.7,  11.6169,  35.0431,2,  35.0422,2,   206.48,1,   213.83,2,     5.97,2,    12.67,2,     0.01,2,     0.95,2,    2.985,2,    1.509,2, -999.000,9, 2120.900,2, 2308.300,2
           NA,     I03,    561,   1,      16,   12040,  2,20031219,0808, -20.0075,   48.9883,  1290,-999.0,    601.0,  10.1022,  34.8282,2,  34.8261,2,   209.77,1,   216.90,2,     7.17,2,    16.02,2,     0.00,2,     1.16,2,    2.916,2,    1.438,2, -999.000,9, 2127.700,2, 2293.900,2
           NA,     I03,    561,   1,      15,   12039,  2,20031219,0808, -20.0075,   48.9883,  1290,-999.0,    699.9,   8.8660,  34.6873,2,  34.6854,2,   194.73,1,   200.49,2,    13.29,2,    20.64,2,     0.00,2,     1.45,2,    2.198,2,    1.084,2, -999.000,9, 2147.800,6, 2292.600,2
           NA,     I03,    561,   1,      14,   12038,  2,20031219,0808, -20.0075,   48.9883,  1290,-999.0,    800.5,   7.3005,  34.5691,2,  34.5700,2,   175.86,1,   180.90,2,    24.71,2,    26.03,2,     0.01,2,     1.82,2,    1.232,2,    0.632,2, -999.000,9, 2176.800,2, 2299.000,6
           NA,     I03,    561,   1,      13,   12037,  2,20031219,0808, -20.0075,   48.9883,  1290,-999.0,    901.2,   6.2390,  34.5610,2,  34.5607,2,   155.12,1,   159.37,2,    40.85,2,    29.89,2,     0.00,2,     2.10,2,    0.661,2,    0.358,2, -999.000,9, 2208.400,2, 2312.400,2
           NA,     I03,    561,   1,      11,   12035,  2,20031219,0808, -20.0075,   48.9883,  1290,-999.0,   1002.8,   5.1157,  34.5536,2,  34.5539,2,   145.90,1,   149.33,2,    55.48,2,    32.57,2,     0.01,2,     2.30,2,    0.322,6,    0.177,6, -999.000,9, 2232.700,2, 2323.600,2
           NA,     I03,    561,   1,      12,   12036,  2,20031219,0808, -20.0075,   48.9883,  1290,-999.0,   1003.4,   5.1064,  34.5539,2,  34.5539,2,   145.92,1,   149.39,2,    55.60,2,    32.58,2,     0.01,2,     2.30,2,    0.314,2,    0.176,2, -999.000,9, 2232.900,2, 2325.300,2
           NA,     I03,    561,   1,       1,   12025,  2,20031219,0808, -20.0075,   48.9883,  1290,-999.0,   1278.4,   3.8609,  34.6064,2,  34.6064,2,   142.98,1,   145.91,2,    74.90,2,    34.21,2,     0.00,2,     2.42,2,    0.081,2,    0.043,2, -999.000,9, 2258.100,2, 2343.600,2
           NA,     I03,    560,   1,      36,   12024,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,     10.3,  27.7192,  34.7373,2,  34.7409,2,   193.19,1,   202.22,2,     2.12,2,     0.01,2,     0.00,2,     0.13,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      35,   12023,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,     50.3,  24.4693,  34.8375,2,  34.8375,2,   205.71,1,   215.38,2,     2.27,2,    -0.01,2,     0.01,2,     0.13,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      34,   12022,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,    100.2,  23.3700,  35.0093,2,  35.0071,2,   197.62,1,   206.68,2,     2.34,2,     0.02,2,     0.02,2,     0.17,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      33,   12015,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,    150.1,  21.1335,  35.0995,2,  35.1023,2,   144.43,1,   149.67,2,     7.81,2,     7.82,2,     0.03,2,     0.66,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      32,   12020,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,    200.0,  19.4204,  35.4376,2,  35.4525,2,   153.41,1,   160.22,2,     7.41,2,     7.37,2,     0.01,2,     0.61,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      31,   12019,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,    249.5,  18.0301,  35.6449,2,  35.6449,2,   180.94,1,   187.90,2,     4.86,2,     4.72,2,     0.01,2,     0.46,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      30,   12018,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,    300.3,  16.4320,  35.5478,2,  35.5448,2,   175.73,1,   182.69,2,     6.68,2,     7.22,2,     0.01,2,     0.65,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      29,   12017,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,    400.5,  13.5487,  35.2919,2,  35.2843,2,   190.16,1,   195.49,2,     7.43,2,    10.41,2,     0.01,2,     0.84,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      28,   12016,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,    499.7,  11.7066,  35.0559,2,  35.0527,2,   206.94,1,   214.72,2,     6.05,2,    12.28,2,     0.01,2,     0.95,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      27,   12012,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,    600.5,  10.1813,  34.8426,2,  34.8393,2,   196.99,1,   204.07,2,     9.87,2,    16.91,2,     0.01,2,     1.25,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      26,   12014,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,    700.6,   8.8200,  34.6938,2,  34.6945,2,   182.45,1,   188.85,2,    16.33,2,    21.61,2,     0.01,2,     1.55,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      25,   12013,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,    800.9,   7.5937,  34.6404,2,  34.6403,2,   150.53,1,   155.24,2,    31.73,2,    27.44,2,     0.00,2,     1.96,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      24,   12048,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,    901.3,   6.3255,  34.5981,2,  34.5970,2,   139.08,1,   143.13,2,    45.91,2,    30.88,2,     0.00,2,     2.21,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      23,   12047,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,   1001.5,   5.6726,  34.6412,2,  34.6407,2,   122.00,1,   125.01,2,    61.53,2,    33.23,2,     0.00,2,     2.40,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      22,   12046,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,   1199.4,   4.4116,  34.5859,2,-999.0000,3,   137.43,1,   140.25,2,    68.81,2,    33.97,2,     0.00,2,     2.43,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      21,   12045,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,   1400.6,   3.5775,  34.6276,2,  34.6274,2,   143.54,1,   147.27,2,    78.97,2,    34.06,2,     0.00,2,     2.43,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      20,   12044,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,   1601.3,   3.2164,  34.6426,2,  34.6426,2,   150.66,1,   154.65,2,    81.97,2,    33.66,2,     0.00,2,     2.40,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      19,   12043,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,   1801.2,   2.7872,  34.6827,2,  34.6825,2,   156.36,1,   160.57,2,    90.42,2,    33.28,2,     0.01,2,     2.37,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      18,   12042,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,   2000.9,   2.5749,  34.7027,2,  34.7037,2,   159.55,1,   163.28,2,    95.53,2,    33.06,2,     0.01,2,     2.35,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    560,   1,      17,   12041,  2,20031219,1033, -20.0117,   49.1443,  2140,-999.0,   2159.0,   2.4534,  34.7163,2,  34.7163,2,   159.44,1,   162.93,2,   100.72,2,    33.16,2,     0.00,2,     2.36,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    559,   1,      36,   12024,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,     10.1,  27.7132,  34.8679,2,  34.8701,2,   192.73,1,   201.72,2,     2.03,2,     0.01,2,    -0.01,2,     0.13,2,    1.523,2,    0.984,2, -999.000,9, 1961.400,2, 2288.200,2
           NA,     I03,    559,   1,      35,   12023,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,     50.2,  24.8188,  34.8088,2,  34.8019,2,   206.88,1,   215.59,2,     2.17,2,    -0.04,2,    -0.01,2,     0.14,2,    1.746,2,    1.102,2, -999.000,9, 1957.700,6, 2282.100,2
           NA,     I03,    559,   1,      34,   12022,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,    100.1,  23.6411,  34.9636,2,  34.9671,2,   201.43,1,   210.19,2,     2.33,2,    -0.04,2,    -0.01,2,     0.16,2,    1.766,2,    1.117,2, -999.000,9, 1974.100,2, 2291.500,6
           NA,     I03,    559,   1,      33,   12015,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,    150.2,  22.3357,  35.1881,2,  35.1877,2,   186.19,1,   194.35,2,     3.03,2,     1.79,2,     0.08,2,     0.28,2,    1.807,2,    1.126,2, -999.000,9, 2007.100,2, 2305.300,2
           NA,     I03,    559,   1,      32,   12020,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,    200.4,  20.4762,  35.3942,2,  35.4008,2,   159.60,1,   166.67,2,     5.87,2,     6.00,2,     0.02,2,     0.53,2,    1.853,2,    1.137,2, -999.000,9, 2061.100,2, 2319.300,2
           NA,     I03,    559,   1,      31,   12019,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,    250.2,  18.6064,  35.5882,2,  35.5918,2,   167.09,1,   174.30,2,     6.03,2,     6.11,2,     0.01,2,     0.55,2,    2.014,6,    1.219,6, -999.000,9, 2084.700,2, 2329.900,2
           NA,     I03,    559,   1,      30,   12018,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,    300.6,  16.7354,  35.5667,2,  35.5672,2,   174.45,1,   182.31,2,     6.40,2,     6.99,2,     0.01,2,     0.62,2,    2.190,2, -999.000,4, -999.000,9, 2100.500,2, 2329.900,2
           NA,     I03,    559,   1,      29,   12017,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,    400.2,  13.7916,  35.3480,2,-999.0000,5,   205.93,1,   214.41,2,     6.08,2,    12.09,2,     0.00,2,     0.93,2, -999.000,4, -999.000,5, -999.000,9, 2119.000,2, -999.000,4
           NA,     I03,    559,   1,      28,   12016,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,    500.5,  11.9599,  35.0902,2,  35.0861,2,   205.27,1,   213.01,2,     6.07,2,    12.12,2,     0.01,2,     0.93,2,    2.748,2,    1.571,2, -999.000,9, 2119.900,2, 2309.100,2
           NA,     I03,    559,   1,      27,   12012,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,    600.2,  10.4719,  34.8801,2,  34.8773,2,   202.17,1,   209.85,2,     8.31,2,    15.84,2,     0.00,2,     1.15,2,    2.630,2,    1.458,2, -999.000,9, 2130.500,2, 2304.400,2
           NA,     I03,    559,   1,      26,   12014,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,    700.0,   8.7006,  34.6566,2,  34.6555,2,   201.40,1,   208.82,2,    11.35,2,    20.37,2,    -0.01,2,     1.43,2,    2.086,2,    1.174,2, -999.000,9, 2143.300,6, 2294.500,2
           NA,     I03,    559,   1,      25,   12013,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,    800.7,   7.4835,  34.6201,2,  34.6219,2,   155.97,1,   160.40,2,    30.92,2,    27.39,2,     0.00,2,     1.93,2,    0.805,2,    0.530,2, -999.000,9, 2192.200,2, 2308.300,6
           NA,     I03,    559,   1,      24,   12048,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,    900.5,   6.4032,  34.6132,2,  34.6139,2,   135.13,1,   138.56,2,    47.80,2,    31.34,2,     0.00,2,     2.22,2,    0.308,2,    0.238,2, -999.000,9, 2224.000,2, 2320.800,2
           NA,     I03,    559,   1,      23,   12047,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,   1000.5,   5.7418,  34.6339,2,  34.6345,2,   123.12,1,   126.32,2,    60.36,2,    33.28,2,     0.00,2,     2.37,2,    0.127,6,    0.125,6, -999.000,9, 2246.600,2, 2332.000,2
           NA,     I03,    559,   1,      22,   12046,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,   1199.7,   4.4828,  34.6051,2,  34.6051,2,   132.51,1,   136.63,2,    70.68,2,    34.33,2,     0.00,2,     2.43,2, -999.000,4, -999.000,4, -999.000,9, 2257.100,2, 2340.300,2
           NA,     I03,    559,   1,      21,   12045,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,   1399.5,   3.6908,  34.6173,2,  34.6173,2,   141.99,1,   146.71,2,    77.05,2,    34.33,2,     0.00,2,     2.42,2,    0.031,2,    0.032,2, -999.000,9, 2261.200,2, 2346.100,2
           NA,     I03,    559,   1,      20,   12044,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,   1600.1,   3.2237,  34.6341,2,  34.6344,2,   151.43,1,   156.48,2,    80.34,2,    33.85,2,     0.00,2,     2.38,2,    0.025,2,    0.024,2, -999.000,9, 2261.500,2, 2351.600,2
           NA,     I03,    559,   1,      19,   12043,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,   1800.0,   2.8621,  34.6797,2,  34.6805,2,   153.73,1,   158.54,2,    90.14,2,    33.63,2,     0.00,2,     2.37,2,    0.025,2,    0.010,2, -999.000,9, 2269.400,2, 2362.200,2
           NA,     I03,    559,   1,      18,   12042,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,   2000.3,   2.6179,  34.7076,2,  34.7076,2,   154.10,1,   158.66,2,    98.82,2,    33.68,2,     0.00,2,     2.37,2,    0.013,2,    0.011,2, -999.000,9, 2277.600,2, 2372.200,2
           NA,     I03,    559,   1,      17,   12041,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,   2200.2,   2.4625,  34.7206,2,  34.7210,2,   154.68,1,   159.28,2,   104.75,2,    33.79,2,    -0.01,2,     2.38,2,    0.003,2,    0.001,2, -999.000,9, 2283.200,2, 2379.500,2
           NA,     I03,    559,   1,      16,   12040,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,   2399.5,   2.3142,  34.7309,2,  34.7310,2,   153.78,1,   158.07,2,   111.38,2,    34.02,2,     0.00,2,     2.40,2,    0.000,2,    0.001,2, -999.000,9, 2290.600,6, 2382.400,2
           NA,     I03,    559,   1,      15,   12039,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,   2601.5,   2.2153,  34.7366,2,  34.7378,2,   153.53,1,   157.54,2,   116.24,2,    34.25,2,     0.00,2,     2.41,2,   -0.001,2,   -0.003,2, -999.000,9, 2294.800,2, 2390.200,6
           NA,     I03,    559,   1,      14,   12038,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,   2800.8,   2.0580,  34.7373,2,  34.7376,2,   157.00,1,   160.51,2,   119.38,2,    34.16,2,     0.00,2,     2.40,2,    0.000,2,   -0.001,2, -999.000,9, 2298.600,2, 2392.800,2
           NA,     I03,    559,   1,      11,   12035,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,   2801.1,   2.0585,  34.7373,2,  34.7377,2,   157.02,1,   160.35,2,   119.22,2,    34.12,2,     0.00,2,     2.40,2,    0.000,2,    0.003,2, -999.000,9, 2297.600,2, 2391.000,2
           NA,     I03,    559,   1,      13,   12037,  2,20031219,1343, -20.0032,   49.3822,  2873,-999.0,   2889.9,   1.9928,  34.7377,2,  34.7379,2,   157.81,1,   160.88,2,   121.36,2,    34.23,2,    -0.01,2,     2.41,2,   -0.001,2,    0.000,2, -999.000,9, 2300.200,2, 2393.800,2
           NA,     I03,    558,   1,      36,   12024,  2,20031220,2204, -20.0010,   49.6278,  3640,-999.0,     10.2,  27.7701,  34.9628,2,  34.9602,2,   191.82,1,   201.10,2,     1.90,2,    -0.01,2,    -0.01,2,     0.11,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    558,   1,      35,   12023,  2,20031220,2204, -20.0010,   49.6278,  3640,-999.0,     50.1,  25.5050,  34.7674,2,  34.7696,2,   205.94,1,   216.51,2,     1.99,2,    -0.03,2,    -0.01,2,     0.12,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    558,   1,      34,   12022,  2,20031220,2204, -20.0010,   49.6278,  3640,-999.0,    100.0,  23.7710,  34.9371,2,  34.9393,2,   201.76,1,   210.99,2,     2.22,2,    -0.03,2,    -0.01,2,     0.14,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    558,   1,      33,   12015,  2,20031220,2204, -20.0010,   49.6278,  3640,-999.0,    150.3,  22.4549,  35.1465,2,  35.1508,2,   181.05,1,   188.55,2,     2.90,2,     2.16,2,     0.03,2,     0.28,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    558,   1,      32,   12020,  2,20031220,2204, -20.0010,   49.6278,  3640,-999.0,    200.7,  20.3425,  35.3929,2,  35.4016,2,   154.01,1,   160.92,2,     6.30,2,     6.78,2,     0.00,2,     0.55,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    558,   1,      31,   12019,  2,20031220,2204, -20.0010,   49.6278,  3640,-999.0,    250.5,  18.6783,  35.5858,2,  35.5988,2,   166.51,1,   175.60,2,     5.72,2,     5.85,2,     0.00,2,     0.50,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    558,   1,      30,   12018,  2,20031220,2204, -20.0010,   49.6278,  3640,-999.0,    300.9,  16.6082,  35.6061,2,  35.6009,2,   186.10,1,   193.32,2,     4.70,2,     5.71,2,     0.00,2,     0.51,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    558,   1,      29,   12017,  2,20031220,2204, -20.0010,   49.6278,  3640,-999.0,    400.4,  13.7448,  35.3341,2,  35.3359,2,   200.05,1,   208.99,2,     4.96,2,     8.71,2,     0.00,2,     0.70,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    558,   1,      28,   12016,  2,20031220,2204, -20.0010,   49.6278,  3640,-999.0,    500.1,  11.8382,  35.0731,2,  35.0652,2,   202.13,1,   210.21,2,     6.56,2,    12.72,2,    -0.01,2,     0.94,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    558,   1,      27,   12012,  2,20031220,2204, -20.0010,   49.6278,  3640,-999.0,    600.3,  10.3005,  34.8562,2,  34.8504,2,   208.36,1,   216.75,2,     7.11,2,    15.68,2,    -0.01,2,     1.12,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    558,   1,      26,   12014,  2,20031220,2204, -20.0010,   49.6278,  3640,-999.0,    700.2,   8.8921,  34.6763,2,  34.6778,2,   203.21,1,   208.24,2,    11.09,2,    20.00,2,    -0.01,2,     1.40,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    558,   1,      25,   12013,  2,20031220,2204, -20.0010,   49.6278,  3640,-999.0,    800.1,   7.3490,  34.5690,2,  34.5666,2,   177.19,1,   182.73,2,    24.11,2,    25.98,2,    -0.01,2,     1.80,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    558,   1,      24,   12048,  2,20031220,2204, -20.0010,   49.6278,  3640,-999.0,    900.3,   6.2770,  34.5505,2,  34.5497,2,   153.44,1,   158.34,2,    39.96,2,    30.17,2,    -0.01,2,     2.10,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
           NA,     I03,    558,   1,      23,   12047,  2,20031220,2204, -20.0010,   49.6278,  3640,-999.0,   1001.7,   5.0512,  34.4988,2,  34.4984,2,   157.75,1,   163.23,2,    47.92,2,    32.11,2,    -0.01,2,     2.24,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9
