BOTTLE,20120419CCHDOSIOJCF
#code : Justin Fields merge_exchange.rb
#original files copied from HTML directory: 2012-03-12
#original HYD file: /data/co2clivar/indian/i02/i02_09FA20000926/original/20120312_tcarbn-alkali_cberys/processing/exchange/orig_hy1.csv  2012-03-12
# merged TCARBN and ALKALI submitted by Alex Kozyr on 2012-03-09, Kozyr received from Bronte Tilbrook on 2011-12-09
#BOTTLE,20091116CCHDOSIOSCD
#BOTTLE,20090923CMRRLC
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,
09FA20000926, I02,75,1,8,5016,2,20001017,2318,-16.2758,95.0043,5998,2497.5,1.9562,34.7304,2,34.728,2,156.1,2,161.2,2,120.87,2,34.19,2,-999,9,-999,9,-999,9,-999,9,2.4,2,-999,9,-999,9
09FA20000926, I02,75,1,7,5013,2,20001017,2318,-16.2758,95.0043,5998,2998,1.635,34.7269,2,34.725,2,164.5,2,171,2,126.58,2,33.86,2,-999,9,-999,9,-999,9,-999,9,2.36,2,-999,9,-999,9
09FA20000926, I02,75,1,6,5018,2,20001017,2318,-16.2758,95.0043,5998,3496.3,1.4171,34.7222,2,34.72,2,172,2,179.2,2,128.56,2,33.49,2,-999,9,-999,9,-999,9,-999,9,2.33,2,-999,9,-999,9
09FA20000926, I02,75,1,5,5011,2,20001017,2318,-16.2758,95.0043,5998,3997.1,1.2307,34.7182,2,34.718,2,184.9,2,190.6,2,124.86,2,32.64,2,-999,9,-999,9,-999,9,-999,9,2.26,2,-999,9,-999,9
09FA20000926, I02,75,1,4,5026,2,20001017,2318,-16.2758,95.0043,5998,4497.6,1.1286,34.7148,2,34.715,2,192.7,2,-999,9,122.06,2,32.35,2,-999,9,-999,9,-999,9,-999,9,2.25,2,-999,9,-999,9
09FA20000926, I02,75,1,3,5015,2,20001017,2318,-16.2758,95.0043,5998,4998.4,1.1129,34.7126,2,34.711,2,197.3,2,203,2,123.45,2,32.25,2,-999,9,-999,9,-999,9,-999,9,2.22,2,-999,9,-999,9
09FA20000926, I02,75,1,2,5012,2,20001017,2318,-16.2758,95.0043,5998,5497.8,1.1564,34.7118,2,34.713,2,199.7,2,204.7,2,123.05,2,32.23,2,-999,9,-999,9,-999,9,-999,9,2.22,2,-999,9,-999,9
09FA20000926, I02,75,1,1,5009,2,20001017,2318,-16.2758,95.0043,5998,6140.8,1.2387,34.711,2,34.712,2,203.6,2,205,2,123.32,2,32.16,2,-999,9,-999,9,-999,9,-999,9,2.26,2,-999,9,-999,9
09FA20000926, I02,76,1,24,5019,2,20001018,640,-16.8382,94.9911,6064,3.4,26.9188,34.5509,2,34.551,2,199,2,201.2,2,2.36,2,0,2,-999,9,-999,9,-999,9,-999,9,0.11,2,1931.5,6,-999,9
09FA20000926, I02,76,1,23,5020,2,20001018,640,-16.8382,94.9911,6064,47.9,26.8398,34.5485,2,34.551,2,204.7,2,201.4,2,2.29,2,0,2,-999,9,-999,9,-999,9,-999,9,0.11,2,1930.3,2,2263.3,6
09FA20000926, I02,76,1,22,5007,2,20001018,640,-16.8382,94.9911,6064,99.6,20.2442,34.8566,2,34.883,2,108.3,2,107.3,2,14.51,2,15.48,2,-999,9,-999,9,-999,9,-999,9,1.07,2,2102.3,2,2289.9,2
09FA20000926, I02,76,1,21,5003,2,20001018,640,-16.8382,94.9911,6064,147.5,17.8823,35.0385,2,35.026,2,115.4,2,114.1,2,17.6,2,16.02,2,-999,9,-999,9,-999,9,-999,9,1.09,2,2121.6,2,2304,2
09FA20000926, I02,76,1,20,5023,2,20001018,640,-16.8382,94.9911,6064,196.6,17.5092,35.7114,2,35.72,2,185.6,2,184.5,2,5.93,2,4.95,2,-999,9,-999,9,-999,9,-999,9,0.48,2,2092,2,2343.6,2
09FA20000926, I02,76,1,19,5004,2,20001018,640,-16.8382,94.9911,6064,248,14.1268,35.1017,2,35.143,2,139.4,2,140.6,2,20.26,2,15.97,2,-999,9,-999,9,-999,9,-999,9,1.14,2,2146.8,2,2320.5,2
09FA20000926, I02,76,1,18,5022,2,20001018,640,-16.8382,94.9911,6064,297.7,13.7177,35.3359,2,35.35,2,195.6,2,196.3,2,7.56,2,10.17,2,-999,9,-999,9,-999,9,-999,9,0.77,2,2118.8,2,2326.1,2
09FA20000926, I02,76,1,17,5008,2,20001018,640,-16.8382,94.9911,6064,398.2,11.0683,34.9684,2,34.974,2,204.5,2,205.7,2,8.63,2,14.02,2,-999,9,-999,9,-999,9,-999,9,1.01,2,2131.3,2,2300.4,2
09FA20000926, I02,76,1,16,5014,2,20001018,640,-16.8382,94.9911,6064,500,9.1943,34.7095,2,34.712,2,195.5,2,195.6,2,13.22,2,20.24,2,-999,9,-999,9,-999,9,-999,9,1.38,2,2148.8,2,-999,9
09FA20000926, I02,76,1,15,5006,2,20001018,640,-16.8382,94.9911,6064,598.8,7.4036,34.5659,2,34.568,2,166.7,2,167.9,2,26.7,2,27.33,2,-999,9,-999,9,-999,9,-999,9,1.9,2,2186.9,2,2302.4,2
09FA20000926, I02,76,1,14,5002,2,20001018,640,-16.8382,94.9911,6064,748.1,6.3395,34.6692,2,34.67,2,96,2,96.4,2,66.74,2,35.81,2,-999,9,-999,9,-999,9,-999,9,2.49,2,2266.9,2,2341.3,2
09FA20000926, I02,76,1,13,5001,2,20001018,640,-16.8382,94.9911,6064,998.3,5.2157,34.6803,2,34.683,2,91.7,2,92.5,2,89.95,2,37.48,2,-999,9,-999,9,-999,9,-999,9,2.63,2,2293.1,2,2361.1,6
09FA20000926, I02,76,1,12,5010,2,20001018,640,-16.8382,94.9911,6064,1246.7,4.364,34.6743,2,34.676,2,102.3,2,103.6,2,98.84,2,37.51,2,-999,9,-999,9,-999,9,-999,9,2.63,2,2297.2,6,2372.6,2
09FA20000926, I02,76,1,11,5005,2,20001018,640,-16.8382,94.9911,6064,1495.6,3.6263,34.6898,2,34.692,2,117.6,2,119.4,2,101.21,2,37.06,2,-999,9,-999,9,-999,9,-999,9,2.58,2,2295.6,2,2373.1,3
09FA20000926, I02,76,1,9,5017,2,20001018,640,-16.8382,94.9911,6064,2196.9,2.2249,34.7276,2,34.73,2,150.9,2,156.6,2,115.02,2,35.28,2,-999,9,-999,9,-999,9,-999,9,2.41,2,2298,2,2388.7,2
09FA20000926, I02,76,1,8,5016,2,20001018,640,-16.8382,94.9911,6064,2695.7,1.7867,34.7284,2,34.731,2,162.4,2,168,2,121.25,2,34.73,2,-999,9,-999,9,-999,9,-999,9,2.37,2,2296.1,2,2393.8,2
09FA20000926, I02,76,1,7,5013,2,20001018,640,-16.8382,94.9911,6064,3197.2,1.5182,34.7248,2,34.729,2,167.7,2,174.3,2,130.67,2,34.81,2,-999,9,-999,9,-999,9,-999,9,2.36,2,2296.4,2,2400.2,2
09FA20000926, I02,76,1,6,5018,2,20001018,640,-16.8382,94.9911,6064,3695.5,1.317,34.72,2,34.722,2,177.4,2,184.9,2,130.18,2,34.14,2,-999,9,-999,9,-999,9,-999,9,2.27,2,2290.7,2,2398,2
09FA20000926, I02,76,1,5,5011,2,20001018,640,-16.8382,94.9911,6064,4197.4,1.1514,34.7163,2,34.718,2,189.9,2,197.5,2,123.77,2,33.27,2,-999,9,-999,9,-999,9,-999,9,2.26,2,2278.6,2,2385.9,2
09FA20000926, I02,76,1,4,5026,2,20001018,640,-16.8382,94.9911,6064,4696.3,1.1152,34.7138,2,34.715,2,194.3,2,201.3,2,123.68,2,33.34,2,-999,9,-999,9,-999,9,-999,9,2.27,2,2274.5,2,2383.5,2
09FA20000926, I02,76,1,3,5015,2,20001018,640,-16.8382,94.9911,6064,5196.2,1.1282,34.7124,2,34.715,2,197.6,2,203.5,2,123.26,2,33.3,2,-999,9,-999,9,-999,9,-999,9,2.23,2,2273.5,2,2380.5,2
09FA20000926, I02,76,1,2,5012,2,20001018,640,-16.8382,94.9911,6064,5698.6,1.1818,34.7117,2,34.718,2,199.9,2,203.9,2,123.06,2,33.24,2,-999,9,-999,9,-999,9,-999,9,2.23,2,2274.6,2,2379.7,2
09FA20000926, I02,76,1,1,5009,2,20001018,640,-16.8382,94.9911,6064,6236.5,1.2517,34.7111,2,34.714,2,203.8,2,204.2,2,122.55,2,33.27,2,-999,9,-999,9,-999,9,-999,9,2.23,2,2272.2,6,2378.4,2
09FA20000926, I02,77,1,24,5019,2,20001018,1410,-17.4016,95.0019,5997,3,26.3995,34.6097,2,34.61,2,199.1,2,203.2,2,2.45,2,0,2,-999,9,-999,9,-999,9,-999,9,0.13,2,-999,9,-999,9
09FA20000926, I02,77,1,23,5020,2,20001018,1410,-17.4016,95.0019,5997,47.7,26.3227,34.6033,2,34.604,2,202.1,2,203.2,2,2.4,2,0,2,-999,9,-999,9,-999,9,-999,9,0.13,2,-999,9,-999,9
09FA20000926, I02,77,1,22,5007,2,20001018,1410,-17.4016,95.0019,5997,98.8,21.556,35.0738,2,35.076,2,169.9,2,169.7,2,7.03,2,5.67,2,-999,9,-999,9,-999,9,-999,9,0.49,2,-999,9,-999,9
09FA20000926, I02,77,1,21,5003,2,20001018,1410,-17.4016,95.0019,5997,147.5,19.8369,35.4512,2,35.473,2,170.6,2,171.5,2,7.2,2,5.72,2,-999,9,-999,9,-999,9,-999,9,0.51,2,-999,9,-999,9
09FA20000926, I02,77,1,20,5023,2,20001018,1410,-17.4016,95.0019,5997,200.1,17.9639,35.5289,2,35.524,2,159.9,2,160.2,2,9.92,2,9.04,2,-999,9,-999,9,-999,9,-999,9,0.7,2,-999,9,-999,9
09FA20000926, I02,77,1,19,5004,2,20001018,1410,-17.4016,95.0019,5997,250,16.0269,35.488,2,35.483,2,166.6,2,167.3,2,11.33,2,10.62,2,-999,9,-999,9,-999,9,-999,9,0.81,2,-999,9,-999,9
09FA20000926, I02,77,1,18,5022,2,20001018,1410,-17.4016,95.0019,5997,298.3,14.3518,35.3915,2,35.388,2,187.9,2,187.6,2,9.45,2,10.41,2,-999,9,-999,9,-999,9,-999,9,0.84,2,-999,9,-999,9
09FA20000926, I02,77,1,17,5008,2,20001018,1410,-17.4016,95.0019,5997,399.3,11.3851,35.0184,2,35.01,2,212.5,2,209.8,2,8.15,2,12.98,2,-999,9,-999,9,-999,9,-999,9,0.96,2,-999,9,-999,9
09FA20000926, I02,77,1,16,5014,2,20001018,1410,-17.4016,95.0019,5997,496.8,9.2437,34.7073,2,34.708,2,210.2,2,211.4,2,10.1,2,19.1,2,-999,9,-999,9,-999,9,-999,9,1.29,2,-999,9,-999,9
09FA20000926, I02,77,1,15,5006,2,20001018,1410,-17.4016,95.0019,5997,599.2,7.2775,34.5335,2,34.536,2,182.8,2,184,2,22.14,2,26.01,2,-999,9,-999,9,-999,9,-999,9,1.88,2,-999,9,-999,9
09FA20000926, I02,77,1,14,5002,2,20001018,1410,-17.4016,95.0019,5997,749.5,6.2702,34.6364,2,34.636,2,105,2,106,2,62.58,2,35.23,2,-999,9,-999,9,-999,9,-999,9,2.47,2,-999,9,-999,9
09FA20000926, I02,77,1,13,5001,2,20001018,1410,-17.4016,95.0019,5997,999.4,5.1541,34.6661,2,34.667,2,92.9,2,-999,9,92.13,2,38.09,2,-999,9,-999,9,-999,9,-999,9,2.68,2,-999,9,-999,9
09FA20000926, I02,77,1,12,5010,2,20001018,1410,-17.4016,95.0019,5997,1258.2,4.2555,34.6703,2,34.672,2,106.3,2,108.6,2,99.45,2,37.25,2,-999,9,-999,9,-999,9,-999,9,2.66,2,-999,9,-999,9
09FA20000926, I02,77,1,11,5005,2,20001018,1410,-17.4016,95.0019,5997,1497.3,3.5104,34.682,2,34.683,2,121.8,2,124.9,2,99.87,2,36.73,2,-999,9,-999,9,-999,9,-999,9,2.63,2,-999,9,-999,9
09FA20000926, I02,77,1,9,5017,2,20001018,1410,-17.4016,95.0019,5997,1998.3,2.4779,34.7225,2,34.726,2,144.7,2,148.8,2,112.09,2,35.16,2,-999,9,-999,9,-999,9,-999,9,2.51,2,-999,9,-999,9
09FA20000926, I02,77,1,8,5016,2,20001018,1410,-17.4016,95.0019,5997,2497.1,1.9267,34.7292,2,34.73,2,159.3,2,164.7,2,119.67,2,34.51,2,-999,9,-999,9,-999,9,-999,9,2.44,2,-999,9,-999,9
09FA20000926, I02,77,1,7,5013,2,20001018,1410,-17.4016,95.0019,5997,2994.2,1.6127,34.727,2,34.731,2,166.2,2,172.9,2,128.31,2,34.35,2,-999,9,-999,9,-999,9,-999,9,2.42,2,-999,9,-999,9
09FA20000926, I02,77,1,6,5018,2,20001018,1410,-17.4016,95.0019,5997,3498.2,1.3994,34.7218,2,34.727,2,172.7,2,179.7,2,131.82,2,34.18,2,-999,9,-999,9,-999,9,-999,9,2.42,2,-999,9,-999,9
09FA20000926, I02,77,1,5,5011,2,20001018,1410,-17.4016,95.0019,5997,3990,1.221,34.718,2,34.722,2,184.4,2,192.4,2,129.23,2,34.02,2,-999,9,-999,9,-999,9,-999,9,2.36,2,-999,9,-999,9
09FA20000926, I02,77,1,4,5026,2,20001018,1410,-17.4016,95.0019,5997,4496.7,1.1214,34.7149,2,34.717,2,192.6,2,200.2,2,127.22,2,33.32,2,-999,9,-999,9,-999,9,-999,9,2.26,2,-999,9,-999,9
09FA20000926, I02,77,1,3,5015,2,20001018,1410,-17.4016,95.0019,5997,4996.9,1.1281,34.714,2,34.716,2,196.3,2,203.1,2,123.94,2,33.27,2,-999,9,-999,9,-999,9,-999,9,2.24,2,-999,9,-999,9
09FA20000926, I02,77,1,2,5012,2,20001018,1410,-17.4016,95.0019,5997,5498.8,1.1608,34.7122,2,34.714,2,198.9,2,203.8,2,123.79,2,32.91,2,-999,9,-999,9,-999,9,-999,9,2.24,2,-999,9,-999,9
09FA20000926, I02,77,1,1,5009,2,20001018,1410,-17.4016,95.0019,5997,6164.5,1.2454,34.7112,2,34.715,2,203.3,2,204.2,2,119.59,2,32.97,2,-999,9,-999,9,-999,9,-999,9,2.28,2,-999,9,-999,9
09FA20000926, I02,78,1,24,5019,2,20001018,2120,-17.9647,95.0019,5912,2.5,26.1558,34.6057,2,34.607,2,197.6,2,205.5,2,2.41,2,0,2,-999,9,-999,9,-999,9,-999,9,0.12,2,1936.2,6,2266.9,2
09FA20000926, I02,78,1,23,5020,2,20001018,2120,-17.9647,95.0019,5912,47.8,26.0522,34.5981,2,34.597,2,202.1,2,204.1,2,2.24,2,0,2,-999,9,-999,9,-999,9,-999,9,0.11,2,1936.2,2,2265.4,6
09FA20000926, I02,78,1,22,5007,2,20001018,2120,-17.9647,95.0019,5912,97.6,22.0948,35.0204,2,35.021,2,195.4,2,196.8,2,3.93,2,1.47,2,-999,9,-999,9,-999,9,-999,9,0.24,2,2001.2,2,-999,9
09FA20000926, I02,78,1,21,5003,2,20001018,2120,-17.9647,95.0019,5912,148.6,20.9555,35.4085,2,35.413,2,186.9,2,189.5,2,4.66,2,2.6,2,-999,9,-999,9,-999,9,-999,9,0.31,2,2034.4,2,2320.1,2
09FA20000926, I02,78,1,20,5023,2,20001018,2120,-17.9647,95.0019,5912,198.7,18.9306,35.6692,2,35.663,2,179.3,2,180.2,2,5.79,2,4.48,2,-999,9,-999,9,-999,9,-999,9,0.41,2,2078.4,2,2337,2
09FA20000926, I02,78,1,19,5004,2,20001018,2120,-17.9647,95.0019,5912,238.1,16.8039,35.4429,2,35.445,2,157.8,2,159.4,2,12.1,2,10.72,2,-999,9,-999,9,-999,9,-999,9,0.78,2,2110.9,2,2331.2,2
09FA20000926, I02,78,1,18,5022,2,20001018,2120,-17.9647,95.0019,5912,297.2,15.0454,35.4673,2,35.464,2,182.9,2,182.7,2,8.84,2,9.53,2,-999,9,-999,9,-999,9,-999,9,0.72,2,2116.4,2,2331.8,2
09FA20000926, I02,78,1,17,5008,2,20001018,2120,-17.9647,95.0019,5912,398.1,12.0932,35.1349,2,35.13,2,219.5,2,220,2,4.35,2,9.82,2,-999,9,-999,9,-999,9,-999,9,0.82,2,2115.5,2,2314.4,2
09FA20000926, I02,78,1,16,5014,2,20001018,2120,-17.9647,95.0019,5912,497.2,9.657,34.7586,2,34.755,2,229.9,2,230.1,2,5.5,2,15.94,2,-999,9,-999,9,-999,9,-999,9,1.08,2,2123.7,2,2293.8,2
09FA20000926, I02,78,1,15,5006,2,20001018,2120,-17.9647,95.0019,5912,598.3,7.7908,34.5686,2,34.573,2,186.7,2,186.4,2,19.15,2,24.31,2,-999,9,-999,9,-999,9,-999,9,1.64,2,2166.9,2,2298,2
09FA20000926, I02,78,1,14,5002,2,20001018,2120,-17.9647,95.0019,5912,748.9,6.303,34.6214,2,34.621,2,111.4,2,113.8,2,58.68,2,33.51,2,-999,9,-999,9,-999,9,-999,9,2.33,2,2249.9,2,2330.6,2
09FA20000926, I02,78,1,13,5001,2,20001018,2120,-17.9647,95.0019,5912,997,5.2023,34.6695,2,34.67,2,93.4,2,95.3,2,87.12,2,36.29,2,-999,9,-999,9,-999,9,-999,9,2.57,2,2289.7,2,2363,2
09FA20000926, I02,78,1,12,5010,2,20001018,2120,-17.9647,95.0019,5912,1247.5,4.2718,34.6727,2,34.672,2,108.2,2,109.9,2,94.03,2,36.18,2,-999,9,-999,9,-999,9,-999,9,2.57,2,2296.3,6,2367,2
09FA20000926, I02,78,1,11,5005,2,20001018,2120,-17.9647,95.0019,5912,1497.4,3.5098,34.686,2,34.686,2,120.5,2,123.3,2,101.52,2,35.88,2,-999,9,-999,9,-999,9,-999,9,2.52,2,2297.6,2,2376.3,2
09FA20000926, I02,78,1,10,5021,2,20001018,2120,-17.9647,95.0019,5912,1748,2.9528,34.7076,2,34.707,2,134.9,2,138.8,2,105.23,2,35.08,2,-999,9,-999,9,-999,9,-999,9,2.47,2,2294.3,2,2380.1,2
09FA20000926, I02,78,1,9,5017,2,20001018,2120,-17.9647,95.0019,5912,1997.9,2.4718,34.7235,2,34.723,2,143.8,2,148.4,2,112.48,2,34.62,2,-999,9,-999,9,-999,9,-999,9,2.36,2,2293.3,2,2387.7,2
09FA20000926, I02,78,1,8,5016,2,20001018,2120,-17.9647,95.0019,5912,2497,1.9297,34.7294,2,34.729,2,158.8,2,164.6,2,119.71,2,33.93,2,-999,9,-999,9,-999,9,-999,9,2.36,2,2296.5,2,2393.4,2
09FA20000926, I02,78,1,7,5013,2,20001018,2120,-17.9647,95.0019,5912,2996.6,1.6136,34.7271,2,34.726,2,166.3,2,172.5,2,125.07,2,33.79,2,-999,9,-999,9,-999,9,-999,9,2.34,2,2298.9,2,2391.2,2
09FA20000926, I02,78,1,6,5018,2,20001018,2120,-17.9647,95.0019,5912,3498.5,1.3908,34.7218,2,34.722,2,173.4,2,181,2,128.9,2,32.93,2,-999,9,-999,9,-999,9,-999,9,2.34,2,2296.3,2,2401.4,2
09FA20000926, I02,78,1,5,5011,2,20001018,2120,-17.9647,95.0019,5912,3996.8,1.2285,34.7187,2,34.718,2,185.7,2,193.1,2,124.94,2,32.66,2,-999,9,-999,9,-999,9,-999,9,2.27,2,2282.5,2,2390,2
09FA20000926, I02,78,1,4,5026,2,20001018,2120,-17.9647,95.0019,5912,4497,1.1266,34.7154,2,34.715,2,193.5,2,201,2,123.6,2,32.45,2,-999,9,-999,9,-999,9,-999,9,2.23,2,2276.2,2,2384.2,2
09FA20000926, I02,78,1,3,5015,2,20001018,2120,-17.9647,95.0019,5912,4997.1,1.1136,34.7133,2,34.713,2,197.1,2,203.5,2,123.52,2,32.34,2,-999,9,-999,9,-999,9,-999,9,2.2,2,2274,2,2381.4,2
09FA20000926, I02,78,1,2,5012,2,20001018,2120,-17.9647,95.0019,5912,5498.3,1.1586,34.7122,2,34.712,2,199.4,2,203.8,2,123.72,2,32.28,2,-999,9,-999,9,-999,9,-999,9,2.21,2,2272.2,2,2379.8,6
09FA20000926, I02,78,1,1,5009,2,20001018,2120,-17.9647,95.0019,5912,6061.7,1.2319,34.7117,2,34.713,2,203.1,2,204.4,2,123.35,2,32.34,2,-999,9,-999,9,-999,9,-999,9,2.2,2,2273.9,6,2380,2
09FA20000926, I02,79,1,24,5019,2,20001019,430,-18.5169,94.9999,5434,2.8,26.6293,34.5391,2,34.538,2,199,2,203.6,2,2.14,2,0.02,2,-999,9,-999,9,-999,9,-999,9,0.11,2,-999,9,-999,9
09FA20000926, I02,79,1,23,5020,2,20001019,430,-18.5169,94.9999,5434,47,26.4797,34.5354,2,34.535,2,202.9,2,203,2,2.1,2,0,2,-999,9,-999,9,-999,9,-999,9,0.12,2,-999,9,-999,9
09FA20000926, I02,79,1,22,5007,2,20001019,430,-18.5169,94.9999,5434,97.9,22.4287,34.9732,2,34.982,2,189.4,2,184.6,2,4.87,2,2.74,2,-999,9,-999,9,-999,9,-999,9,0.34,2,-999,9,-999,9
09FA20000926, I02,79,1,21,5003,2,20001019,430,-18.5169,94.9999,5434,147.4,19.8285,35.3293,2,35.341,2,158.6,2,159.7,2,8.43,2,7.93,2,-999,9,-999,9,-999,9,-999,9,0.6,2,-999,9,-999,9
09FA20000926, I02,79,1,20,5023,2,20001019,430,-18.5169,94.9999,5434,198,18.8488,35.7369,2,35.734,2,185.2,2,184.7,2,5.01,2,3.84,2,-999,9,-999,9,-999,9,-999,9,0.39,2,-999,9,-999,9
09FA20000926, I02,79,1,19,5004,2,20001019,430,-18.5169,94.9999,5434,248.6,16.704,35.5736,2,35.578,2,170.8,2,170.8,2,9,2,9.65,2,-999,9,-999,9,-999,9,-999,9,0.68,2,-999,9,-999,9
09FA20000926, I02,79,1,18,5022,2,20001019,430,-18.5169,94.9999,5434,297.2,14.6422,35.4135,2,35.411,2,180.1,2,179.9,2,9.38,2,9.82,2,-999,9,-999,9,-999,9,-999,9,0.81,2,-999,9,-999,9
09FA20000926, I02,79,1,17,5008,2,20001019,430,-18.5169,94.9999,5434,396.9,12.166,35.1487,2,35.147,2,222.2,2,221.7,2,3.7,2,9.98,2,-999,9,-999,9,-999,9,-999,9,0.82,2,-999,9,-999,9
09FA20000926, I02,79,1,16,5014,2,20001019,430,-18.5169,94.9999,5434,498.1,10.0385,34.8176,2,34.815,2,218.7,2,218.9,2,7.34,2,16.73,2,-999,9,-999,9,-999,9,-999,9,1.07,2,-999,9,-999,9
09FA20000926, I02,79,1,15,5006,2,20001019,430,-18.5169,94.9999,5434,596.4,8.6536,34.632,2,34.631,2,211.9,2,212.6,2,10.26,2,21.33,2,-999,9,-999,9,-999,9,-999,9,1.36,2,-999,9,-999,9
09FA20000926, I02,79,1,14,5002,2,20001019,430,-18.5169,94.9999,5434,747.6,6.3644,34.5954,2,34.595,2,120.6,2,121.1,2,52.7,2,34.15,2,-999,9,-999,9,-999,9,-999,9,2.29,2,-999,9,-999,9
09FA20000926, I02,79,1,13,5001,2,20001019,430,-18.5169,94.9999,5434,998.4,5.1473,34.6626,2,34.662,2,92.8,2,93.3,2,90.44,2,37.84,2,-999,9,-999,9,-999,9,-999,9,2.6,2,-999,9,-999,9
09FA20000926, I02,79,1,12,5010,2,20001019,430,-18.5169,94.9999,5434,1248.2,4.3101,34.6671,2,34.666,2,105,2,105.3,2,96.88,2,37.56,2,-999,9,-999,9,-999,9,-999,9,2.6,2,-999,9,-999,9
09FA20000926, I02,79,1,11,5005,2,20001019,430,-18.5169,94.9999,5434,1498.4,3.5359,34.6837,2,34.683,2,120.8,2,122.6,2,103.54,2,37.02,2,-999,9,-999,9,-999,9,-999,9,2.55,2,-999,9,-999,9
09FA20000926, I02,79,1,10,5021,2,20001019,430,-18.5169,94.9999,5434,1747.8,2.9119,34.708,2,34.707,2,134.8,2,137.9,2,103.56,2,36.29,2,-999,9,-999,9,-999,9,-999,9,2.45,2,-999,9,-999,9
09FA20000926, I02,79,1,9,5017,2,20001019,430,-18.5169,94.9999,5434,1995.4,2.4887,34.7217,2,34.721,2,145.4,2,148.8,2,107.7,2,35.62,2,-999,9,-999,9,-999,9,-999,9,2.45,2,-999,9,-999,9
09FA20000926, I02,79,1,8,5016,2,20001019,430,-18.5169,94.9999,5434,2497.8,1.9337,34.7289,2,34.728,2,160.5,2,165.1,2,121.23,2,34.81,2,-999,9,-999,9,-999,9,-999,9,2.3,2,-999,9,-999,9
09FA20000926, I02,79,1,7,5013,2,20001019,430,-18.5169,94.9999,5434,2998.1,1.6049,34.7268,2,34.723,2,167.5,2,173,2,122.64,2,34.5,2,-999,9,-999,9,-999,9,-999,9,2.35,2,-999,9,-999,9
09FA20000926, I02,79,1,6,5018,2,20001019,430,-18.5169,94.9999,5434,3498.4,1.4184,34.7222,2,34.722,2,173.2,2,178.6,2,126.25,2,34.26,2,-999,9,-999,9,-999,9,-999,9,2.34,2,-999,9,-999,9
09FA20000926, I02,79,1,5,5011,2,20001019,430,-18.5169,94.9999,5434,3996.4,1.2498,34.7189,2,34.719,2,185.8,2,192,2,122.21,2,33.32,2,-999,9,-999,9,-999,9,-999,9,2.28,2,-999,9,-999,9
09FA20000926, I02,79,1,4,5026,2,20001019,430,-18.5169,94.9999,5434,4397,1.1287,34.7156,2,34.715,2,193.8,2,199.9,2,121.19,2,32.81,2,-999,9,-999,9,-999,9,-999,9,2.24,2,-999,9,-999,9
09FA20000926, I02,79,1,3,5015,2,20001019,430,-18.5169,94.9999,5434,4797.8,1.0898,34.713,2,34.712,2,198.2,2,203.3,2,121.31,2,32.97,2,-999,9,-999,9,-999,9,-999,9,2.19,2,-999,9,-999,9
09FA20000926, I02,79,1,2,5012,2,20001019,430,-18.5169,94.9999,5434,5200.8,1.1113,34.7118,2,34.712,2,200.4,2,204.5,2,120.2,2,32.75,2,-999,9,-999,9,-999,9,-999,9,2.21,2,-999,9,-999,9
09FA20000926, I02,79,1,1,5009,2,20001019,430,-18.5169,94.9999,5434,5636.9,1.1623,34.7115,2,34.711,2,203.3,2,204.2,2,119.23,2,32.56,2,-999,9,-999,9,-999,9,-999,9,2.25,2,-999,9,-999,9
09FA20000926, I02,80,1,24,5019,2,20001019,1120,-19.0839,95.0038,5265,3.9,26.2068,34.541,2,34.541,2,200.1,2,205,2,2.14,2,0,2,-999,9,-999,9,-999,9,-999,9,0.1,2,1932.6,6,2263.4,2
09FA20000926, I02,80,1,23,5020,2,20001019,1120,-19.0839,95.0038,5265,48.8,26.2078,34.541,2,34.541,2,204,2,203.7,2,2.11,2,0,2,-999,9,-999,9,-999,9,-999,9,0.1,2,1932.4,2,2262.2,6
09FA20000926, I02,80,1,22,5007,2,20001019,1120,-19.0839,95.0038,5265,97.3,22.8782,34.6558,2,34.665,2,212.3,2,211,2,2.33,2,0.08,2,-999,9,-999,9,-999,9,-999,9,0.14,2,1960.6,2,2274.7,2
09FA20000926, I02,80,1,21,5003,2,20001019,1120,-19.0839,95.0038,5265,149,19.3289,34.9718,2,35,2,124.8,2,125.7,2,13.92,2,12.27,2,-999,9,-999,9,-999,9,-999,9,0.94,2,2093.5,2,-999,9
