BOTTLE,20144704JOAExport,,,,,,,,,,,,,,,,,,,,,,,
# Exported from JOA (5.2.1 December 4, 2013) on 2014/11/04 12:46:50,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDTMP_FLAG_W,SALNITY,SALNITY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W
,,,,,,,,,,,,DBAR,C,,PSS,,UM/KG,,UM/KG,,UM/KG,,UM/KG,
           NA,I8 WOA05 LINE,37,1,-999,-999,-99,-2079,,-52.5,87.5,4416,1100,2.161,0,34.671,0,193.324,9,80.008,9,31.286,9,2.156,9
           NA,I8 WOA05 LINE,37,1,-999,-999,-99,-2079,,-52.5,87.5,4416,1200,2.079,0,34.693,0,195.544,9,82.238,9,30.79,9,2.142,9
           NA,I8 WOA05 LINE,37,1,-999,-999,-99,-2079,,-52.5,87.5,4416,1300,2.022,0,34.71,0,193.998,9,83.27,9,30.707,9,2.128,9
           NA,I8 WOA05 LINE,37,1,-999,-999,-99,-2079,,-52.5,87.5,4416,1400,1.98,0,34.721,0,196.364,9,84.805,9,30.488,9,2.112,9
           NA,I8 WOA05 LINE,37,1,-999,-999,-99,-2079,,-52.5,87.5,4416,1500,1.878,0,34.729,0,196.795,9,86.995,9,30.401,9,2.105,9
           NA,I8 WOA05 LINE,37,1,-999,-999,-99,-2079,,-52.5,87.5,4416,1750,1.642,0,34.743,0,200.635,9,93.399,9,30.436,9,2.103,9
           NA,I8 WOA05 LINE,37,1,-999,-999,-99,-2079,,-52.5,87.5,4416,2000,1.385,0,34.729,0,201.35,9,98.371,9,30.741,9,2.113,9
           NA,I8 WOA05 LINE,37,1,-999,-999,-99,-2079,,-52.5,87.5,4416,2500,0.98,0,34.711,0,205.81,9,111.004,9,31.474,9,2.177,9
           NA,I8 WOA05 LINE,37,1,-999,-999,-99,-2079,,-52.5,87.5,4416,3000,0.545,0,34.696,0,213.184,9,120.813,9,32.085,9,2.221,9
           NA,I8 WOA05 LINE,37,1,-999,-999,-99,-2079,,-52.5,87.5,4416,3500,0.24,0,34.686,0,223.701,9,125.269,9,32.294,9,2.234,9
           NA,I8 WOA05 LINE,37,1,-999,-999,-99,-2079,,-52.5,87.5,4416,4000,0.101,0,34.685,0,233.128,9,126.785,9,32.302,9,2.236,9
           NA,I8 WOA05 LINE,37,1,-999,-999,-99,-2079,,-52.5,87.5,4416,4500,0.124,0,34.68,0,230.422,9,134.271,9,32.327,9,2.232,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,0,4.525,0,33.899,0,310.442,9,11.743,9,20.519,9,1.391,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,10,4.681,0,33.969,0,312.77,9,12.87,9,20.289,9,1.422,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,20,4.674,0,33.974,0,312.403,9,11.083,9,20.523,9,1.48,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,30,4.665,0,33.975,0,313.559,9,13.873,9,20.524,9,1.466,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,50,4.608,0,33.973,0,313.423,9,13.754,9,20.536,9,1.504,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,75,4.524,0,33.981,0,308.091,9,13.995,9,21.275,9,1.481,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,100,4.348,0,34.002,0,307.81,9,13.905,9,22.66,9,1.525,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,125,4.255,0,34.043,0,303.684,9,16.429,9,24.471,9,1.6,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,150,4.069,0,34.088,0,295.906,9,20.699,9,25.441,9,1.736,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,200,4.089,0,34.169,0,274.169,9,31.211,9,26.614,9,1.839,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,250,3.958,0,34.214,0,255.647,9,34.251,9,28.024,9,1.915,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,300,3.829,0,34.249,0,243.254,9,39.665,9,29.257,9,1.966,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,400,3.56,0,34.324,0,222.123,9,48.563,9,30.665,9,2.053,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,500,3.323,0,34.365,0,206.331,9,55.609,9,31.564,9,2.141,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,600,3.085,0,34.391,0,200.015,9,58.708,9,33.115,9,2.303,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,700,2.866,0,34.426,0,194.003,9,64.703,9,33.224,9,2.285,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,800,2.693,0,34.461,0,190.517,9,70.132,9,33.088,9,2.279,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,900,2.632,0,34.537,0,189.209,9,72.811,9,32.803,9,2.265,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,1000,2.46,0,34.597,0,191.514,9,74.969,9,32.437,9,2.235,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,1100,2.365,0,34.623,0,191.274,9,75.548,9,31.926,9,2.194,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,1200,2.288,0,34.653,0,193.189,9,78.305,9,31.396,9,2.163,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,1300,2.226,0,34.678,0,190.542,9,78.854,9,31.178,9,2.157,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,1400,2.171,0,34.699,0,192.933,9,80.899,9,30.954,9,2.135,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,1500,2.102,0,34.715,0,193.794,9,82.617,9,30.619,9,2.114,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,1750,1.86,0,34.741,0,198.318,9,88.817,9,30.36,9,2.094,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,2000,1.623,0,34.732,0,200.402,9,92.9,9,30.5,9,2.094,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,2500,1.19,0,34.72,0,203.869,9,106.174,9,31.181,9,2.151,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,3000,0.715,0,34.704,0,211.551,9,117.626,9,31.898,9,2.205,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,3500,0.33,0,34.691,0,221.877,9,124.639,9,32.253,9,2.228,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,4000,0.191,0,34.687,0,231.808,9,126.824,9,32.326,9,2.231,9
           NA,I8 WOA05 LINE,38,1,-999,-999,-99,-2079,,-51.5,88.5,4267,4500,0.226,0,34.683,0,226.925,9,140.669,9,32.355,9,2.227,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,0,5.465,0,33.935,0,303.871,9,9.382,9,19.017,9,1.313,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,10,5.605,0,34.008,0,306.469,9,9.877,9,19.11,9,1.342,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,20,5.626,0,34.016,0,306.246,9,8.691,9,19.334,9,1.395,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,30,5.614,0,34.017,0,307.807,9,10.574,9,19.342,9,1.388,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,50,5.584,0,34.016,0,307.171,9,10.558,9,19.354,9,1.43,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,75,5.543,0,34.026,0,302.944,9,10.523,9,20.009,9,1.409,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,100,5.457,0,34.054,0,301.038,9,10.306,9,21.379,9,1.449,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,125,5.472,0,34.106,0,300.656,9,12.118,9,23.033,9,1.515,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,150,5.343,0,34.156,0,294.465,9,15.244,9,23.896,9,1.629,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,200,5.301,0,34.222,0,277.181,9,23.255,9,24.898,9,1.709,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,250,5.131,0,34.252,0,264.072,9,24.355,9,26.395,9,1.786,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,300,4.924,0,34.266,0,255.697,9,29.226,9,27.704,9,1.842,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,400,4.522,0,34.312,0,234.807,9,37.121,9,29.488,9,1.944,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,500,4.014,0,34.325,0,216.124,9,43.766,9,30.77,9,2.079,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,600,3.585,0,34.334,0,206.41,9,47.346,9,32.297,9,2.257,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,700,3.221,0,34.359,0,198.187,9,55.207,9,32.936,9,2.263,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,800,2.972,0,34.392,0,194.022,9,62.409,9,33.167,9,2.282,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,900,2.865,0,34.465,0,191.328,9,66.27,9,33.204,9,2.279,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,1000,2.678,0,34.534,0,192.027,9,69.532,9,33.034,9,2.264,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,1100,2.55,0,34.568,0,190.107,9,70.529,9,32.697,9,2.242,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,1200,2.465,0,34.607,0,191.152,9,74.093,9,32.175,9,2.199,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,1300,2.403,0,34.637,0,187.557,9,74.515,9,31.833,9,2.195,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,1400,2.338,0,34.671,0,189.528,9,77.341,9,31.536,9,2.167,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,1500,2.288,0,34.694,0,190.84,9,78.716,9,31.05,9,2.137,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,1750,2.066,0,34.732,0,196.224,9,83.989,9,30.418,9,2.092,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,2000,1.849,0,34.734,0,199.097,9,87.436,9,30.288,9,2.079,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,2500,1.404,0,34.731,0,202.188,9,100.785,9,30.864,9,2.123,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,3000,0.9,0,34.713,0,210.627,9,113.706,9,31.677,9,2.185,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,3500,0.436,0,34.696,0,219.73,9,123.738,9,32.175,9,2.219,9
           NA,I8 WOA05 LINE,39,1,-999,-999,-99,-2079,,-50.5,89.5,4078,4000,0.206,0,34.688,0,229.9,9,126.847,9,32.345,9,2.223,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,0,6.322,0,33.994,0,298.813,9,7.69,9,17.583,9,1.239,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,10,6.408,0,34.052,0,301.447,9,7.639,9,17.895,9,1.263,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,20,6.435,0,34.06,0,301.273,9,6.948,9,18.135,9,1.314,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,30,6.419,0,34.061,0,303.051,9,8.064,9,18.145,9,1.313,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,50,6.405,0,34.062,0,301.693,9,8.134,9,18.154,9,1.352,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,75,6.389,0,34.073,0,299.036,9,8.012,9,18.719,9,1.342,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,100,6.384,0,34.105,0,295.419,9,7.802,9,20.053,9,1.375,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,125,6.452,0,34.162,0,295.865,9,9.421,9,21.461,9,1.433,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,150,6.392,0,34.213,0,290.362,9,11.734,9,22.263,9,1.522,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,200,6.308,0,34.266,0,278.47,9,16.794,9,23.154,9,1.582,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,250,6.133,0,34.291,0,268.105,9,16.827,9,24.685,9,1.654,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,300,5.888,0,34.286,0,263.667,9,20.878,9,25.974,9,1.713,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,400,5.361,0,34.311,0,243.63,9,27.147,9,28.115,9,1.832,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,500,4.621,0,34.299,0,223.72,9,33.234,9,29.791,9,2.008,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,600,3.996,0,34.292,0,212.668,9,37.811,9,31.334,9,2.183,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,700,3.512,0,34.314,0,202.973,9,46.27,9,32.398,9,2.223,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,800,3.205,0,34.348,0,198.606,9,54.163,9,33.042,9,2.269,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,900,3.053,0,34.411,0,194.247,9,58.806,9,33.43,9,2.282,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,1000,2.847,0,34.478,0,192.964,9,63.449,9,33.494,9,2.284,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,1100,2.688,0,34.52,0,189.626,9,65.592,9,33.372,9,2.285,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,1200,2.586,0,34.567,0,189.413,9,70.033,9,32.929,9,2.245,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,1300,2.527,0,34.601,0,185.208,9,70.782,9,32.514,9,2.234,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,1400,2.457,0,34.647,0,186.63,9,74.375,9,32.112,9,2.199,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,1500,2.415,0,34.674,0,188.29,9,75.57,9,31.576,9,2.166,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,1750,2.23,0,34.722,0,194.259,9,79.629,9,30.603,9,2.097,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,2000,2.034,0,34.736,0,197.808,9,82.739,9,30.158,9,2.068,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,2500,1.593,0,34.741,0,201.216,9,95.756,9,30.582,9,2.097,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,3000,1.076,0,34.72,0,210.154,9,109.985,9,31.484,9,2.166,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,3500,0.563,0,34.703,0,217.241,9,122.484,9,32.063,9,2.205,9
           NA,I8 WOA05 LINE,40,1,-999,-999,-99,-2079,,-49.5,90.5,3933,4000,0.271,0,34.688,0,227.794,9,126.83,9,32.359,9,2.215,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,0,6.999,0,34.06,0,295.653,9,6.546,9,16.211,9,1.174,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,10,6.989,0,34.092,0,298.055,9,6.061,9,16.698,9,1.192,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,20,7.013,0,34.099,0,297.654,9,5.692,9,16.956,9,1.242,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,30,6.99,0,34.099,0,299.398,9,6.26,9,16.967,9,1.243,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,50,6.975,0,34.103,0,297.482,9,6.373,9,16.976,9,1.278,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,75,6.954,0,34.112,0,296.087,9,6.232,9,17.454,9,1.282,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,100,6.968,0,34.142,0,291.214,9,6.12,9,18.737,9,1.308,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,125,7,0,34.193,0,290.69,9,7.815,9,19.844,9,1.358,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,150,7,0,34.242,0,285.008,9,9.615,9,20.675,9,1.424,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,200,6.907,0,34.288,0,278.131,9,11.984,9,21.56,9,1.47,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,250,6.735,0,34.309,0,268.9,9,11.874,9,23.039,9,1.535,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,300,6.449,0,34.296,0,266.466,9,15,9,24.246,9,1.595,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,400,5.855,0,34.311,0,247.953,9,19.644,9,26.67,9,1.73,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,500,4.985,0,34.288,0,228.079,9,25.611,9,28.685,9,1.928,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,600,4.231,0,34.273,0,217.52,9,31.764,9,30.552,9,2.099,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,700,3.694,0,34.296,0,207.592,9,39.947,9,31.857,9,2.184,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,800,3.352,0,34.332,0,203.471,9,47.671,9,32.756,9,2.249,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,900,3.157,0,34.386,0,197.004,9,52.554,9,33.449,9,2.272,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,1000,2.931,0,34.441,0,193.636,9,58.521,9,33.735,9,2.288,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,1100,2.764,0,34.491,0,189.466,9,62.052,9,33.798,9,2.312,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,1200,2.648,0,34.541,0,187.722,9,66.954,9,33.476,9,2.283,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,1300,2.594,0,34.578,0,183.487,9,68.614,9,33.058,9,2.267,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,1400,2.516,0,34.632,0,184.634,9,72.13,9,32.581,9,2.227,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,1500,2.48,0,34.66,0,186.546,9,73.567,9,32.049,9,2.193,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,1750,2.331,0,34.714,0,192.541,9,76.603,9,30.849,9,2.108,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,2000,2.148,0,34.74,0,196.867,9,79.672,9,30.12,9,2.064,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,2500,1.725,0,34.749,0,201.117,9,92.553,9,30.39,9,2.082,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,3000,1.218,0,34.726,0,209.521,9,107.758,9,31.362,9,2.154,9
           NA,I8 WOA05 LINE,41,1,-999,-999,-99,-2079,,-48.5,91.5,3746,3500,0.708,0,34.71,0,214.331,9,120.754,9,31.929,9,2.19,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,0,7.503,0,34.123,0,293.784,9,5.826,9,14.869,9,1.116,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,10,7.42,0,34.131,0,295.836,9,5.022,9,15.56,9,1.129,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,20,7.418,0,34.134,0,294.957,9,4.832,9,15.792,9,1.176,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,30,7.394,0,34.135,0,296.383,9,5.081,9,15.806,9,1.179,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,50,7.375,0,34.143,0,294.409,9,5.199,9,15.821,9,1.208,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,75,7.335,0,34.152,0,293.592,9,5.062,9,16.224,9,1.228,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,100,7.328,0,34.178,0,288.427,9,5.011,9,17.467,9,1.248,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,125,7.325,0,34.22,0,286.265,9,6.813,9,18.264,9,1.29,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,150,7.353,0,34.266,0,280.658,9,8.308,9,19.223,9,1.338,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,200,7.264,0,34.309,0,276.644,9,8.753,9,20.176,9,1.378,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,250,7.11,0,34.326,0,267.858,9,8.929,9,21.515,9,1.433,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,300,6.784,0,34.312,0,265.135,9,11.327,9,22.63,9,1.495,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,400,6.063,0,34.319,0,248.623,9,14.822,9,25.199,9,1.641,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,500,5.176,0,34.294,0,229.948,9,20.541,9,27.444,9,1.839,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,600,4.372,0,34.276,0,220.583,9,28.505,9,30.051,9,2.027,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,700,3.815,0,34.297,0,211.564,9,36.251,9,31.445,9,2.156,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,800,3.444,0,34.334,0,207.937,9,43.785,9,32.427,9,2.231,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,900,3.199,0,34.381,0,199.414,9,48.515,9,33.355,9,2.256,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,1000,2.958,0,34.426,0,194.373,9,55.352,9,33.82,9,2.283,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,1100,2.8,0,34.48,0,189.416,9,60.108,9,34.026,9,2.327,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,1200,2.673,0,34.532,0,186.403,9,64.947,9,33.798,9,2.308,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,1300,2.618,0,34.571,0,182.341,9,67.976,9,33.417,9,2.29,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,1400,2.541,0,34.624,0,183.415,9,70.567,9,32.914,9,2.249,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,1500,2.505,0,34.654,0,185.7,9,72.589,9,32.377,9,2.214,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,1750,2.378,0,34.711,0,191.174,9,74.967,9,31.062,9,2.121,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,2000,2.194,0,34.745,0,196.228,9,78.206,9,30.136,9,2.066,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,2500,1.79,0,34.755,0,201.521,9,91.772,9,30.307,9,2.077,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,3000,1.319,0,34.732,0,208.635,9,107.326,9,31.303,9,2.15,9
           NA,I8 WOA05 LINE,42,1,-999,-999,-99,-2079,,-47.5,92.5,3590,3500,0.884,0,34.717,0,210.903,9,118.349,9,31.786,9,2.175,9
