BOTTLE,20191224JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20140514CCHSIOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,
  316N145_9,       I07C,682,1,12,12,2,19950705,348,-28.6643,54.4992,4904,3135.5,1.7424,34.7368,2,34.7363,2,180.9,3,177.7,2,120.16,2,32.98,2,0,2,2.33,2,-999,9,-999,9,2285.6,2,2384.6,2
  316N145_9,       I07C,682,1,11,11,2,19950705,348,-28.6643,54.4992,4904,3337.2,1.566,34.7282,2,34.7269,2,184.5,3,180,2,124.8,2,33.12,2,0,2,2.34,2,-999,9,-999,9,2286.3,2,2400.8,2
  316N145_9,       I07C,682,1,10,10,2,19950705,348,-28.6643,54.4992,4904,3541.1,1.4313,34.725,2,34.7245,2,189.6,2,188.5,2,122.41,2,32.65,2,0,2,2.29,2,-999,9,-999,9,2277.1,2,2385.1,2
  316N145_9,       I07C,682,1,9,9,2,19950705,348,-28.6643,54.4992,4904,3745.7,1.2916,34.72,2,34.7204,2,195.3,2,196.3,2,122.37,2,32.41,2,0,2,2.27,2,-999,9,-999,9,2273,2,2384.9,2
  316N145_9,       I07C,682,1,8,8,2,19950705,348,-28.6643,54.4992,4904,3949.2,1.2084,34.715,2,34.7143,2,196.4,2,195.9,2,125.64,2,32.6,2,0,2,2.28,2,-999,9,-999,9,2272.8,2,2394.1,2
  316N145_9,       I07C,682,1,7,7,2,19950705,348,-28.6643,54.4992,4904,4153.9,1.1241,34.7139,2,34.7134,2,203.1,2,203.6,2,121.7,2,31.98,2,0,2,2.23,2,-999,9,-999,9,2264.8,2,2377.2,2
  316N145_9,       I07C,682,1,6,6,2,19950705,348,-28.6643,54.4992,4904,4358,1.0531,34.7102,2,34.7122,3,203.7,2,206.3,2,122.43,2,31.93,2,0,2,2.25,2,-999,9,-999,9,2261.8,2,2382.4,2
  316N145_9,       I07C,682,1,5,5,2,19950705,348,-28.6643,54.4992,4904,4563.6,1.0073,34.7082,2,34.7069,2,207.2,2,208.5,2,123.95,2,31.98,2,0,2,2.25,2,-999,9,-999,9,2262.5,2,2367.2,2
  316N145_9,       I07C,682,1,4,4,2,19950705,348,-28.6643,54.4992,4904,4665.1,0.9913,34.707,2,34.7069,2,208.6,2,208.3,2,124.1,2,31.98,2,0,2,2.24,2,-999,9,-999,9,2261.5,2,2370.5,2
  316N145_9,       I07C,682,1,3,3,2,19950705,348,-28.6643,54.4992,4904,4768.1,0.9769,34.7063,2,34.7051,2,210.1,2,209.5,2,124.06,2,31.93,2,0,2,2.23,2,0.016,2,0,2,2262.1,2,-999,5
  316N145_9,       I07C,682,1,1,1,2,19950705,348,-28.6643,54.4992,4904,5005.8,0.9565,34.704,2,34.7037,2,209.7,2,209.1,2,125.53,2,32.03,2,0,2,2.23,2,0.015,2,0,2,2261.9,6,2365.1,2
  316N145_9,       I07C,683,1,36,36,2,19950705,835,-28.3243,54.4967,5127,3.8,20.5422,35.6706,2,35.6709,2,221.9,4,223.7,2,2.64,2,0.01,2,0,2,0.08,2,2.262,2,1.227,2,2011.3,6,2342.3,2
  316N145_9,       I07C,683,1,35,35,2,19950705,835,-28.3243,54.4967,5127,56.4,20.5118,35.6671,2,35.6677,2,223,2,223.7,2,2.63,2,0.02,2,0,2,0.08,2,-999,9,-999,9,2011,2,2332.8,2
  316N145_9,       I07C,683,1,34,34,2,19950705,835,-28.3243,54.4967,5127,107.4,19.6659,35.6356,2,35.6567,2,224.3,2,223.9,2,2.61,2,0.06,2,0.01,2,0.1,2,2.353,2,1.274,2,2019,2,2339.5,2
  316N145_9,       I07C,683,1,33,33,2,19950705,835,-28.3243,54.4967,5127,157,17.0685,35.6058,2,35.6009,2,223.3,2,216.7,2,3.15,2,2.08,2,0.01,2,0.31,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,683,1,32,32,2,19950705,835,-28.3243,54.4967,5127,208.9,15.4353,35.5104,2,35.5075,2,218,2,218,2,3.87,2,4.67,2,0,2,0.45,2,2.731,2,1.406,2,-999,9,-999,9
  316N145_9,       I07C,683,1,31,31,2,19950705,835,-28.3243,54.4967,5127,306,14.187,35.4025,2,35.4032,2,221.8,2,225.4,2,4.4,2,6.43,2,0,2,0.56,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,683,1,30,30,2,19950705,835,-28.3243,54.4967,5127,405.3,13.5431,35.3271,2,35.3307,2,231.8,2,231,2,4.57,2,7.44,2,0,2,0.62,2,2.922,2,1.46,2,-999,9,-999,9
  316N145_9,       I07C,683,1,29,29,2,19950705,835,-28.3243,54.4967,5127,506,12.6569,35.1806,2,35.1795,2,228.6,2,227.6,2,4.74,2,9.57,2,0,2,0.75,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,683,1,28,28,2,19950705,835,-28.3243,54.4967,5127,606.2,11.6839,35.0239,2,35.0222,2,226.3,2,225.9,2,5.27,2,11.92,2,0,2,0.9,2,2.644,2,1.301,2,-999,9,-999,9
  316N145_9,       I07C,683,1,27,27,2,19950705,835,-28.3243,54.4967,5127,705,10.7332,34.8881,2,34.8831,2,225.8,2,224,2,6.18,2,14.24,2,0,2,1.04,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,683,1,26,26,2,19950705,835,-28.3243,54.4967,5127,856.3,8.5882,34.6382,2,34.6354,2,212.9,2,212,2,12.04,2,20.36,2,0,2,1.45,2,1.692,2,0.832,2,-999,9,-999,9
  316N145_9,       I07C,683,1,25,25,2,19950705,835,-28.3243,54.4967,5127,1006.2,6.4252,34.4739,2,34.4722,2,199.1,2,201.4,2,22.86,2,26.29,2,0,2,1.85,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,683,1,24,24,2,19950705,835,-28.3243,54.4967,5127,1157.9,4.673,34.4112,2,34.4113,2,188.8,2,192.7,2,39.01,2,30.49,2,0,2,2.17,2,0.542,2,0.258,2,-999,9,-999,9
  316N145_9,       I07C,683,1,23,23,2,19950705,835,-28.3243,54.4967,5127,1304,3.8547,34.4599,2,34.4593,2,174.1,2,174.3,2,56.49,2,32.91,2,0,2,2.33,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,683,1,22,22,2,19950705,835,-28.3243,54.4967,5127,1450.9,3.332,34.5294,2,34.5269,2,165.4,2,166.5,2,68.86,2,33.67,2,0,2,2.4,2,0.069,2,0.031,2,-999,9,-999,9
  316N145_9,       I07C,683,1,21,21,2,19950705,835,-28.3243,54.4967,5127,1600.8,2.9769,34.5924,2,34.5905,2,165.7,2,165.4,2,77.75,2,33.57,2,0,2,2.39,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,683,1,20,20,2,19950705,835,-28.3243,54.4967,5127,1754.1,2.7263,34.6378,2,34.6366,2,167.1,2,170.1,2,82.76,2,32.91,2,0,2,2.33,2,0.017,2,0,2,-999,9,-999,9
  316N145_9,       I07C,683,1,19,19,2,19950705,835,-28.3243,54.4967,5127,1903.4,2.5709,34.6751,2,34.6739,2,173.4,2,174.1,2,85.9,2,32.34,2,0,2,2.28,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,683,1,18,18,2,19950705,835,-28.3243,54.4967,5127,2057.6,2.433,34.7037,2,34.7035,2,176.4,2,175.9,2,90.93,2,32.05,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,683,1,17,17,2,19950705,835,-28.3243,54.4967,5127,2210.4,2.3452,34.7247,2,34.7233,2,175.7,2,177.7,2,93.53,2,31.67,2,0,2,2.24,2,0.002,2,0,2,-999,9,-999,9
  316N145_9,       I07C,683,1,16,16,2,19950705,835,-28.3243,54.4967,5127,2411.5,2.2351,34.7404,2,34.738,2,179,2,178.6,2,98.21,2,31.63,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,683,1,15,15,2,19950705,835,-28.3243,54.4967,5127,2617.7,2.1308,34.7476,2,34.7465,2,178.8,2,177.9,2,103.29,2,31.82,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,683,1,14,14,2,19950705,835,-28.3243,54.4967,5127,2819.3,2.0099,34.7478,2,34.7467,2,180.2,3,177.8,2,108.78,2,32.1,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,683,1,13,13,2,19950705,835,-28.3243,54.4967,5127,3021.3,1.8498,34.7426,2,34.7423,2,179.6,3,177.2,2,115.65,2,32.49,2,0,2,2.3,2,-0.001,2,0,2,-999,9,-999,9
  316N145_9,       I07C,683,1,12,12,2,19950705,835,-28.3243,54.4967,5127,3224.2,1.6745,34.7368,2,34.7357,2,184,2,182.1,2,117.92,2,32.49,2,0,2,2.3,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,683,1,11,11,2,19950705,835,-28.3243,54.4967,5127,3425.2,1.5047,34.7294,2,34.7276,2,187.8,2,188.3,2,118.85,2,32.35,2,0,2,2.29,2,-0.005,2,0,2,-999,9,-999,9
  316N145_9,       I07C,683,1,10,10,2,19950705,835,-28.3243,54.4967,5127,3630.8,1.3722,34.725,2,34.7243,2,196,2,197.5,2,115.91,2,31.73,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,683,1,9,9,2,19950705,835,-28.3243,54.4967,5127,3833.8,1.2472,34.7199,2,34.719,2,200.1,2,200.6,2,118.38,2,31.83,2,0,2,2.24,2,0.01,2,0,2,-999,9,-999,9
  316N145_9,       I07C,683,1,8,8,2,19950705,835,-28.3243,54.4967,5127,4037.9,1.1495,34.7141,2,34.7133,2,200.5,2,199.8,2,123.77,2,32.25,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,683,1,7,7,2,19950705,835,-28.3243,54.4967,5127,4244.4,1.0707,34.7108,2,34.71,2,202.3,2,203.2,2,124.5,2,32.11,2,0,2,2.26,2,0.01,2,0,2,-999,9,-999,9
  316N145_9,       I07C,683,1,6,6,2,19950705,835,-28.3243,54.4967,5127,4451.1,1.0013,34.7076,2,34.7068,2,205.2,2,206.2,2,125.24,2,32.12,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,683,1,5,5,2,19950705,835,-28.3243,54.4967,5127,4658.4,0.9603,34.7051,2,34.7047,2,206.7,2,208.2,2,125.78,2,32.02,2,0,2,2.26,3,-0.006,2,0.003,2,-999,9,-999,9
  316N145_9,       I07C,683,1,4,4,2,19950705,835,-28.3243,54.4967,5127,4803.5,0.9437,34.7043,2,34.7039,2,208.8,2,209.1,2,126.13,2,32.02,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,683,1,3,3,2,19950705,835,-28.3243,54.4967,5127,4965.4,0.9424,34.7032,2,34.7021,2,209.7,2,209.6,2,126.67,2,32.12,2,0,2,2.25,2,0.013,2,0,2,-999,9,-999,9
  316N145_9,       I07C,683,1,2,2,2,19950705,835,-28.3243,54.4967,5127,5120.4,0.9508,34.7022,2,34.7019,2,210.7,3,209.9,2,126.63,2,32.17,2,0,2,2.25,2,0.021,2,0,2,-999,9,-999,9
  316N145_9,       I07C,683,1,1,1,2,19950705,835,-28.3243,54.4967,5127,5239.1,0.965,34.7028,2,34.7017,2,212.5,3,209.7,2,126.78,2,31.98,2,0,2,2.24,2,0.013,2,0,2,-999,9,-999,9
  316N145_9,       I07C,684,1,36,36,2,19950705,1330,-27.9927,54.4958,5125,2.9,20.5112,35.6773,2,35.6778,2,212.5,4,223.7,2,2.79,2,0.05,2,0,2,0.08,2,2.209,2,1.196,2,2012.5,6,-999,5
  316N145_9,       I07C,684,1,35,35,2,19950705,1330,-27.9927,54.4958,5125,30.8,20.5065,35.6767,2,35.6764,2,213.7,4,224.1,2,2.77,2,0.05,2,0,2,0.08,2,-999,9,-999,9,2012.7,2,-999,5
  316N145_9,       I07C,684,1,34,34,2,19950705,1330,-27.9927,54.4958,5125,55.1,20.4694,35.6737,2,35.6732,2,215,4,224.2,2,2.75,2,0.05,2,0,2,0.08,2,-999,9,-999,9,2012.3,2,2347.1,2
  316N145_9,       I07C,684,1,33,33,2,19950705,1330,-27.9927,54.4958,5125,106.8,20.042,35.6697,2,35.6472,2,221.3,2,221.9,2,2.92,2,0.16,2,0.07,2,0.13,2,-999,9,-999,9,2029.3,2,2345.3,2
  316N145_9,       I07C,684,1,32,32,2,19950705,1330,-27.9927,54.4958,5125,155.6,16.9186,35.571,2,35.5719,2,219.5,2,221.3,2,3.45,2,1.99,2,0.03,2,0.31,2,-999,9,-999,9,2063.8,2,-999,5
  316N145_9,       I07C,684,1,31,31,2,19950705,1330,-27.9927,54.4958,5125,207.2,15.5546,35.5207,2,35.529,2,218.8,2,217.3,2,3.8,2,4.28,2,0.01,2,0.43,2,-999,9,-999,9,2077.8,2,-999,5
  316N145_9,       I07C,684,1,30,30,2,19950705,1330,-27.9927,54.4958,5125,256,14.7827,35.4688,2,35.4646,2,225.6,2,225.5,2,4.33,2,5.3,2,0,2,0.48,2,-999,9,-999,9,2080.2,2,-999,5
  316N145_9,       I07C,684,1,29,29,2,19950705,1330,-27.9927,54.4958,5125,357.3,13.7212,35.3499,2,35.3487,2,229.2,2,228.5,2,4.68,2,7.28,2,0,2,0.6,2,-999,9,-999,9,2089.2,2,-999,5
  316N145_9,       I07C,684,1,28,28,2,19950705,1330,-27.9927,54.4958,5125,457.8,12.8764,35.2169,2,35.2145,2,228.5,2,228.1,2,4.84,2,9.18,2,0,2,0.73,2,2.782,2,1.391,2,2096.3,2,-999,5
  316N145_9,       I07C,684,1,27,27,2,19950705,1330,-27.9927,54.4958,5125,557.9,11.9676,35.07,2,35.0686,2,226.5,2,226,2,5.37,2,11.3,2,0,2,0.86,2,-999,9,-999,9,2103.4,2,-999,5
  316N145_9,       I07C,684,1,26,26,2,19950705,1330,-27.9927,54.4958,5125,659.3,10.7916,34.8939,2,34.9004,2,222.1,2,223.3,2,6.45,2,14.08,2,0,2,1.04,2,-999,9,-999,9,2111.7,2,-999,5
  316N145_9,       I07C,684,1,25,25,2,19950705,1330,-27.9927,54.4958,5125,784.2,9.3552,34.7142,2,34.716,2,218.2,2,219.3,2,8.45,2,17.7,2,0,2,1.27,2,-999,9,-999,9,2124.6,2,-999,5
  316N145_9,       I07C,684,1,24,24,2,19950705,1330,-27.9927,54.4958,5125,910.6,7.4855,34.5477,2,34.5471,2,206.5,2,206.7,2,16.69,2,23.28,2,0,2,1.64,2,-999,9,-999,9,2151.5,2,-999,5
  316N145_9,       I07C,684,1,23,23,2,19950705,1330,-27.9927,54.4958,5125,1060.3,5.4169,34.4244,2,34.424,2,197.8,2,199.4,2,30.43,2,28.59,2,0,2,2.01,2,-999,9,-999,9,2182.1,2,-999,5
  316N145_9,       I07C,684,1,22,22,2,19950705,1330,-27.9927,54.4958,5125,1205.9,4.281,34.4198,2,34.4195,2,185.4,2,185.5,2,45.84,2,31.67,2,0,2,2.24,2,0.354,2,0.182,2,2209.3,2,-999,5
  316N145_9,       I07C,684,1,21,21,2,19950705,1330,-27.9927,54.4958,5125,1357,3.5077,34.475,2,34.4734,2,174.7,2,175.4,2,60,2,33.24,2,0,2,2.36,2,-999,9,-999,9,2231.9,2,-999,5
  316N145_9,       I07C,684,1,20,20,2,19950705,1330,-27.9927,54.4958,5125,1509.1,3.1971,34.5552,2,34.5546,2,166.2,2,165.6,2,72.56,2,33.72,2,0,2,2.41,2,-999,9,-999,9,2247.9,2,-999,5
  316N145_9,       I07C,684,1,19,19,2,19950705,1330,-27.9927,54.4958,5125,1714.1,2.7518,34.6323,2,34.6313,2,169.4,3,170.6,2,81.28,2,33,2,0,2,2.35,2,-999,9,-999,9,2253.2,2,-999,5
  316N145_9,       I07C,684,1,18,18,2,19950705,1330,-27.9927,54.4958,5125,1915.9,2.5328,34.6807,2,34.6807,2,171.8,3,173.7,2,87.98,2,32.48,2,0,2,2.31,2,0.005,2,0,2,2258.4,2,-999,5
  316N145_9,       I07C,684,1,17,17,2,19950705,1330,-27.9927,54.4958,5125,2113.2,2.4296,34.7209,2,34.72,2,175.7,3,181.4,2,87.02,2,31.34,2,0,2,2.22,2,-999,9,-999,9,2254,6,-999,5
  316N145_9,       I07C,684,1,16,16,2,19950705,1330,-27.9927,54.4958,5125,2315.6,2.2901,34.7403,2,34.7394,2,176.5,3,179.9,2,94.69,2,31.48,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,684,1,15,15,2,19950705,1330,-27.9927,54.4958,5125,2519.6,2.1705,34.7474,2,34.7457,2,177.9,3,178.4,2,101.66,2,31.81,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,684,1,14,14,2,19950705,1330,-27.9927,54.4958,5125,2723.7,2.0834,34.7519,2,34.7508,2,178.7,3,181.3,2,102.77,2,31.48,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,684,1,13,13,2,19950705,1330,-27.9927,54.4958,5125,2925.6,1.9441,34.7461,2,34.7449,2,181.1,3,176.1,2,113.05,2,32.53,2,0,2,2.32,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,684,1,12,12,2,19950705,1330,-27.9927,54.4958,5125,3127.8,1.7824,34.7421,2,34.7421,2,183.9,3,181.9,2,114.17,2,32.34,2,0,2,2.3,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,684,1,11,11,2,19950705,1330,-27.9927,54.4958,5125,3333.6,1.554,34.7299,2,34.7286,2,186.6,3,183.2,2,122.07,2,32.87,3,0,2,2.35,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,684,1,10,10,2,19950705,1330,-27.9927,54.4958,5125,3539.3,1.4089,34.724,2,34.7223,2,190.4,3,188.2,2,123.2,2,32.54,2,0,2,2.35,2,0.004,2,0,2,-999,9,-999,9
  316N145_9,       I07C,684,1,9,9,2,19950705,1330,-27.9927,54.4958,5125,3745.6,1.2917,34.7196,2,34.7178,2,195.3,3,193.1,2,123.56,2,32.59,2,0,2,2.33,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,684,1,8,8,2,19950705,1330,-27.9927,54.4958,5125,3949.8,1.193,34.7153,2,34.7141,2,197.7,2,196.8,2,124.5,2,32.44,2,0,2,2.31,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,684,1,7,7,2,19950705,1330,-27.9927,54.4958,5125,4154.8,1.1035,34.7119,2,34.7113,2,201.3,2,201.6,2,124.47,2,32.3,2,0,2,2.28,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,684,1,6,6,2,19950705,1330,-27.9927,54.4958,5125,4361.8,1.0245,34.7085,2,34.7078,2,204.6,2,205.4,2,125.02,2,32.21,2,0,2,2.27,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,684,1,5,5,2,19950705,1330,-27.9927,54.4958,5125,4565.3,0.9785,34.706,2,34.7056,2,206.6,2,207.3,2,125.18,2,32.16,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,684,1,4,4,2,19950705,1330,-27.9927,54.4958,5125,4769.4,0.9504,34.7044,2,34.7029,2,209.8,2,208.6,2,126.12,2,32.17,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9
  316N145_9,       I07C,684,1,3,3,2,19950705,1330,-27.9927,54.4958,5125,4924.7,0.9432,34.7033,2,34.7021,2,209.3,2,209.3,2,126.48,2,32.17,2,0,2,2.26,2,0.008,2,0,2,-999,9,-999,9
  316N145_9,       I07C,684,1,2,2,2,19950705,1330,-27.9927,54.4958,5125,5076.1,0.9464,34.7025,2,34.7021,2,209.7,2,210.7,2,126.45,2,32.22,2,0,2,2.26,2,0.02,2,0,2,-999,9,-999,9
  316N145_9,       I07C,684,1,1,1,2,19950705,1330,-27.9927,54.4958,5125,5246.7,0.9599,34.7019,2,34.7011,2,210.2,2,209.7,2,126.81,2,32.17,2,0,2,2.25,2,0.012,2,0,2,-999,9,-999,9
  316N145_9,       I07C,685,1,36,36,2,19950705,1824,-27.6605,54.4955,5075,3.5,21.2367,35.5565,2,35.5582,2,213.2,4,221,2,3,2,0.05,2,0,2,0.08,2,2.083,2,1.119,2,1996.2,2,2339.9,2
  316N145_9,       I07C,685,1,35,35,2,19950705,1824,-27.6605,54.4955,5075,26.8,20.8613,35.6053,2,35.6173,2,214.6,4,222.8,2,2.8,2,0.04,2,0,2,0.08,2,-999,9,-999,9,2005.1,2,2333.3,2
  316N145_9,       I07C,685,1,34,34,2,19950705,1824,-27.6605,54.4955,5075,45.9,20.3509,35.6662,2,35.6646,2,217.6,4,224.5,2,2.78,2,0.05,2,0,2,0.08,2,-999,9,-999,9,2012.8,2,2342.5,2
  316N145_9,       I07C,685,1,33,33,2,19950705,1824,-27.6605,54.4955,5075,67.3,20.349,35.6656,2,35.6654,2,221.2,4,224.6,2,2.77,2,0.05,2,0,2,0.08,2,-999,9,-999,9,2012.1,2,2337.9,2
  316N145_9,       I07C,685,1,32,32,2,19950705,1824,-27.6605,54.4955,5075,87,19.8926,35.6521,2,35.6356,2,221.7,2,224.3,2,2.75,2,0.15,2,0.03,2,0.12,2,2.32,2,1.259,2,2030.3,2,2345.4,2
  316N145_9,       I07C,685,1,31,31,2,19950705,1824,-27.6605,54.4955,5075,107.3,18.5075,35.6379,2,35.6443,2,217.9,2,218.5,2,3.1,2,0.75,2,0.16,2,0.21,2,-999,9,-999,9,2051.4,2,2337.4,2
  316N145_9,       I07C,685,1,30,30,2,19950705,1824,-27.6605,54.4955,5075,130.9,17.4281,35.6333,2,35.6242,2,217.6,2,220,2,3.09,2,1.17,2,0.07,2,0.25,2,2.534,2,1.297,2,2061.6,2,2336.2,2
  316N145_9,       I07C,685,1,29,29,2,19950705,1824,-27.6605,54.4955,5075,157.4,16.4473,35.578,2,35.5661,2,220.9,2,215.8,2,3.44,2,3.23,2,0.01,2,0.37,2,-999,9,-999,9,2072.9,2,-999,5
  316N145_9,       I07C,685,1,28,28,2,19950705,1824,-27.6605,54.4955,5075,207,15.2978,35.5051,2,35.4987,2,222.1,2,219.5,2,3.97,2,4.79,2,0.01,2,0.46,2,2.715,2,1.374,2,2080.5,2,2333.8,2
  316N145_9,       I07C,685,1,27,27,2,19950705,1824,-27.6605,54.4955,5075,265,14.3919,35.4232,2,35.4235,2,225.2,2,224.1,2,4.33,2,6.12,2,0.01,2,0.53,2,-999,9,-999,9,2085.3,2,2338.9,3
  316N145_9,       I07C,685,1,26,26,2,19950705,1824,-27.6605,54.4955,5075,335.8,13.7186,35.3545,2,35.3538,2,229.6,2,230.9,2,4.49,2,7.03,2,0.01,2,0.59,2,2.862,2,1.441,2,2087.1,2,2326.7,2
  316N145_9,       I07C,685,1,25,25,2,19950705,1824,-27.6605,54.4955,5075,405.9,12.9911,35.2367,2,35.2379,2,232.5,2,228.3,2,4.84,2,8.82,2,0,2,0.69,2,-999,9,-999,9,2093.6,2,2317.9,6
  316N145_9,       I07C,685,1,24,24,2,19950705,1824,-27.6605,54.4955,5075,509.5,12.043,35.0828,2,35.0873,2,228.2,2,226.1,2,5.2,2,10.93,2,0,2,0.82,2,2.587,2,1.28,2,2101.9,2,-999,5
  316N145_9,       I07C,685,1,23,23,2,19950705,1824,-27.6605,54.4955,5075,609.1,10.9741,34.9222,2,34.9207,2,226.2,2,226.2,3,5.73,2,13.32,2,0,2,0.98,2,-999,9,-999,9,2108.3,2,2305.2,2
  316N145_9,       I07C,685,1,22,22,2,19950705,1824,-27.6605,54.4955,5075,734.5,9.511,34.7318,2,34.7314,2,221.1,2,221,3,7.91,2,17.04,2,0,2,1.22,2,1.845,2,0.897,2,2121.8,2,2311.7,3
  316N145_9,       I07C,685,1,21,21,2,19950705,1824,-27.6605,54.4955,5075,859.3,7.8699,34.5759,2,34.5761,2,206.2,2,206.4,3,14.85,2,22.3,2,0,2,1.56,2,-999,9,-999,9,2144.9,2,2295.5,2
  316N145_9,       I07C,685,1,20,20,2,19950705,1824,-27.6605,54.4955,5075,1009.8,5.9185,34.4453,2,34.4437,2,197.8,2,199,3,26.73,2,27.28,2,0,2,1.89,2,0.748,2,0.346,2,2172.9,2,-999,5
  316N145_9,       I07C,685,1,19,19,2,19950705,1824,-27.6605,54.4955,5075,1160.7,4.364,34.4338,2,34.4353,2,183.8,2,182.4,2,46.68,2,31.41,2,0,2,2.22,2,-999,9,-999,9,2209.2,2,2315.7,2
  316N145_9,       I07C,685,1,18,18,2,19950705,1824,-27.6605,54.4955,5075,1311.7,3.7175,34.509,2,34.5096,2,169.6,3,164.3,2,64.69,2,33.35,2,0,2,2.37,2,0.084,2,0.035,2,2239.8,6,2339,2
  316N145_9,       I07C,685,1,17,17,2,19950705,1824,-27.6605,54.4955,5075,1509,3.0917,34.5849,2,34.5851,2,162.2,3,164.9,2,75.58,2,33.25,2,0,2,2.36,2,-999,9,-999,9,2250.1,2,2346.9,2
  316N145_9,       I07C,685,1,16,16,2,19950705,1824,-27.6605,54.4955,5075,1710.7,2.7093,34.654,2,34.6538,2,163.1,3,171,2,83.92,2,32.54,2,0,2,2.29,2,0.007,2,0,2,2255.3,2,2355.7,2
  316N145_9,       I07C,685,1,15,15,2,19950705,1824,-27.6605,54.4955,5075,1911.5,2.4954,34.7064,2,34.7063,2,165.3,3,168.7,2,95.13,2,32.4,2,0,2,2.29,2,-999,9,-999,9,2267,2,-999,5
  316N145_9,       I07C,685,1,14,14,2,19950705,1824,-27.6605,54.4955,5075,2114,2.3561,34.7262,2,34.7262,2,163,3,169.5,2,100.57,2,32.36,2,0,2,2.29,2,0.002,2,0,2,2270,2,2376.1,2
  316N145_9,       I07C,685,1,13,13,2,19950705,1824,-27.6605,54.4955,5075,2316.6,2.2413,34.7358,2,34.7364,2,163,3,168.2,2,106.42,2,32.5,2,0,2,2.31,2,-999,9,-999,9,2276.5,2,2386.5,2
  316N145_9,       I07C,685,1,12,12,2,19950705,1824,-27.6605,54.4955,5075,2517,2.1205,34.7398,2,34.7403,2,163.2,3,166.2,3,113.27,2,32.93,2,0,2,2.34,2,0.001,2,0,2,2283.9,2,2389.2,2
  316N145_9,       I07C,685,1,11,11,2,19950705,1824,-27.6605,54.4955,5075,2717.5,2.0072,34.7391,2,34.7393,2,167.3,2,166.5,3,117.66,2,33.12,2,0,2,2.37,3,-999,9,-999,9,2287.3,2,2400.6,3
  316N145_9,       I07C,685,1,10,10,2,19950705,1824,-27.6605,54.4955,5075,2916,1.8947,34.7367,2,34.7366,2,169.7,2,168.6,2,120.33,2,33.22,2,0,2,2.35,2,-0.001,2,0,2,2290.9,2,2395.1,2
