BOTTLE,20191223JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20160524SIOCCHCBG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,
33RR20080204,       I06S,1,2,35,35,2,20080205,2207,-33.2152,28.0528,180,9.2,26.2013,35.3126,2,35.313,2,210.8,2,211.4,2,1.65,2,-0.01,2,0.01,2,0.11,2,1.716,2,1.09,2,1986.7,3,2314.3,2
33RR20080204,       I06S,1,2,33,33,2,20080205,2203,-33.2152,28.0528,180,26.2,24.3912,35.2873,2,35.2947,2,208.8,2,208.9,2,2.24,2,0.02,2,0.01,2,0.15,2,1.811,2,1.154,2,2000.4,2,2313.5,2
33RR20080204,       I06S,1,2,31,31,2,20080205,2159,-33.2152,28.0528,180,45.7,21.2364,35.3057,2,35.3028,2,183.8,2,181.2,2,4.83,2,3.89,2,0.26,2,0.42,2,2.018,2,1.235,2,2049.1,2,2315.6,2
33RR20080204,       I06S,1,2,29,29,2,20080205,2154,-33.2152,28.0528,180,76.7,17.0779,35.3085,2,35.3269,2,164.7,2,161.8,2,8.82,2,10.36,2,0.04,2,0.78,2,2.245,2,1.305,2,2105.6,2,2318.8,2
33RR20080204,       I06S,1,2,27,27,2,20080205,2149,-33.2152,28.0528,180,104,14.4796,35.2411,2,35.2471,2,173.5,2,175.5,2,9.43,2,12.25,2,0.02,2,0.92,2,2.528,2,1.395,2,2123.5,2,2318,2
33RR20080204,       I06S,1,2,1,1,2,20080205,2125,-33.2152,28.0528,180,162.4,10.9578,34.9594,2,34.9592,2,196.8,2,197.2,2,12.03,2,16.51,2,0.02,2,1.19,2,2.69,2,1.44,2,2142.8,2,2308.5,2
33RR20080204,       I06S,2,1,12,12,2,20080206,151,-33.2639,28.0498,820,69.2,19.6469,35.2404,3,35.3627,2,171.8,2,145.4,2,7.23,2,8.03,2,0.04,2,0.63,2,1.897,2,1.247,2,2094.4,2,2318.1,2
33RR20080204,       I06S,2,1,11,11,2,20080206,149,-33.2639,28.0498,820,93.2,16.6867,35.3733,3,35.4237,2,158.4,2,166.5,2,8.22,2,9.37,2,0.01,2,0.73,2,2.041,2,1.341,2,2124.5,2,2325.7,2
33RR20080204,       I06S,2,1,10,10,2,20080206,146,-33.2639,28.0498,820,139.7,14.2247,35.2362,3,35.2758,2,176.2,2,177.2,2,9.02,2,11.94,2,0.01,2,0.9,2,2.139,2,1.435,2,2139.2,2,2320.7,2
33RR20080204,       I06S,2,1,9,9,2,20080206,144,-33.2639,28.0498,820,188.5,13.1748,35.1866,3,35.2341,2,192.1,2,189,2,7.42,2,11.7,2,0.01,2,0.88,2,2.667,2,1.514,2,2137.7,2,2317.6,2
33RR20080204,       I06S,2,1,8,8,2,20080206,142,-33.2639,28.0498,820,229.5,12.0469,35.0697,3,35.0956,2,199.5,2,200,2,8.23,2,13.57,2,0.01,2,1,2,2.87,2,1.601,2,2142.5,2,2312.4,2
33RR20080204,       I06S,2,1,7,7,2,20080206,139,-33.2639,28.0498,820,282.9,10.9241,34.9245,3,34.953,2,206.8,2,207.7,2,8.42,2,15.08,2,0.01,2,1.09,2,2.958,2,1.621,2,-999,9,2306.2,2
33RR20080204,       I06S,2,1,6,6,2,20080206,135,-33.2639,28.0498,820,441.9,8.806,34.7445,3,34.7235,2,197.6,2,195,2,16.85,2,21.19,2,0.01,2,1.48,2,2.38,2,1.271,2,-999,9,2302.9,2
33RR20080204,       I06S,2,1,5,5,2,20080206,129,-33.2639,28.0498,820,490.6,8.3155,34.6772,2,34.6763,2,191.6,2,191.1,2,19.46,2,22.72,2,0.01,2,1.59,2,2.183,2,1.142,2,-999,9,2301.9,2
33RR20080204,       I06S,2,1,4,4,2,20080206,125,-33.2639,28.0498,820,558.9,7.6488,34.6395,2,34.6449,2,186,2,179,2,26.32,2,25.17,2,0.01,2,1.77,2,2.815,2,3.093,2,-999,9,2305.7,2
33RR20080204,       I06S,2,1,3,3,2,20080206,115,-33.2639,28.0498,820,681.8,6.983,34.6175,2,34.6135,2,167,3,170.7,2,32.8,2,27.38,2,0,2,1.91,2,1.488,2,0.77,2,-999,9,2309.6,2
33RR20080204,       I06S,2,1,2,2,2,20080206,110,-33.2639,28.0498,820,734.4,6.4715,34.5838,2,34.6013,3,163.1,3,161.9,2,39.1,2,29.12,2,0,2,2.05,2,1.189,2,0.626,2,-999,9,2314.7,2
33RR20080204,       I06S,2,1,1,1,2,20080206,107,-33.2639,28.0498,820,826.3,5.7559,34.5859,2,34.5842,2,162.4,3,157.5,2,46.43,2,30.82,2,0,2,2.18,2,0.967,2,0.506,2,2231.7,2,2319.1,2
33RR20080204,       I06S,2,3,12,12,2,20080206,1251,-33.2276,28.0722,388,7.9,27.3139,35.2585,2,35.2611,2,204,3,202.7,2,2.01,2,0.04,2,0,2,0.09,2,-999,9,-999,9,1985.7,6,2308.8,2
33RR20080204,       I06S,2,3,11,11,2,20080206,1248,-33.2276,28.0722,388,25.7,26.9975,35.2522,2,35.253,2,201.5,2,203.8,2,2.21,2,0.04,2,0,2,0.1,2,-999,9,-999,9,1987.7,2,2309.2,2
33RR20080204,       I06S,2,3,10,10,2,20080206,1245,-33.2276,28.0722,388,46.1,21.9601,35.2934,2,35.2932,2,187.3,2,189.3,2,4.2,2,2.44,2,0.21,2,0.33,2,-999,9,-999,9,2046.8,2,2313.7,2
33RR20080204,       I06S,2,3,9,9,2,20080206,1242,-33.2276,28.0722,388,78.7,17.4389,35.3405,2,35.337,2,157.1,2,151.8,2,9.6,2,10.9,2,0.02,2,0.81,2,-999,9,-999,9,2119.3,2,2319.7,2
33RR20080204,       I06S,2,3,8,8,2,20080206,1239,-33.2276,28.0722,388,102.2,15.612,35.3136,2,35.3133,2,150.4,3,155.8,2,10.8,2,12.42,2,0.01,2,0.92,2,-999,9,-999,9,2136.8,2,2321.5,2
33RR20080204,       I06S,2,3,7,7,2,20080206,1235,-33.2276,28.0722,388,153.2,12.9544,35.1467,2,35.1463,2,184.2,3,184.1,2,10.2,2,13.95,2,0.02,2,1.01,2,-999,9,-999,9,2143.7,2,2316.2,2
33RR20080204,       I06S,2,3,6,6,2,20080206,1231,-33.2276,28.0722,388,199.3,11.1767,34.988,2,34.9876,2,197.5,3,198.7,2,10.39,2,15.77,2,0.01,2,1.13,2,-999,9,-999,9,2147.4,2,2308.6,2
33RR20080204,       I06S,2,3,5,5,2,20080206,1227,-33.2276,28.0722,388,251.3,10.0487,34.8491,2,34.8487,2,200.6,3,203,2,11.2,2,17.76,2,0.01,2,1.26,2,-999,9,-999,9,2151.2,2,2304.2,2
33RR20080204,       I06S,2,3,4,4,2,20080206,1222,-33.2276,28.0722,388,305.7,9.1761,34.7594,2,34.7589,2,197.1,3,197,2,15.21,2,20.31,2,0.01,2,1.43,2,-999,9,-999,9,2162.3,2,2302.4,2
33RR20080204,       I06S,2,3,3,3,2,20080206,1217,-33.2276,28.0722,388,358.1,8.1195,34.6703,2,34.671,2,184.4,3,185.7,2,21.67,2,23.67,2,0.01,2,1.66,2,-999,9,-999,9,2180.1,2,2304.6,2
33RR20080204,       I06S,2,3,2,2,2,20080206,1215,-33.2276,28.0722,388,372.3,8.0868,34.6737,2,34.6745,2,183.5,3,184,2,22.88,2,23.93,2,0.01,2,1.67,2,-999,9,-999,9,-999,9,-999,9
33RR20080204,       I06S,2,3,1,1,2,20080206,1213,-33.2276,28.0722,388,373.3,8.0987,34.6674,2,34.6679,2,183.5,3,185.6,2,22.07,2,23.83,2,0.01,2,1.67,2,-999,9,-999,9,2181,6,2304.6,2
33RR20080204,       I06S,3,2,16,16,2,20080206,544,-33.2871,28.0617,960,28.6,26.2239,35.2189,3,35.2803,2,166.5,3,206.7,2,2.04,2,0.08,2,0,2,0.11,2,1.744,2,1.07,2,1986.6,2,2311,2
33RR20080204,       I06S,3,2,15,15,2,20080206,542,-33.2871,28.0617,960,49.8,21.9989,35.0633,3,35.2716,2,163.9,3,171.9,2,5.02,2,4.61,2,0.22,2,0.44,2,1.947,2,1.172,2,2046.3,2,2310.9,2
33RR20080204,       I06S,3,2,14,14,2,20080206,540,-33.2871,28.0617,960,86.5,18.0812,35.2958,3,35.3246,2,146.9,3,147.4,2,9.62,2,10.84,2,0.02,2,0.81,2,2.123,2,1.234,2,-999,9,2318.2,2
33RR20080204,       I06S,3,2,13,13,2,20080206,538,-33.2871,28.0617,960,111.1,16.5336,35.2324,3,35.4199,2,149.7,3,167.6,2,8.21,2,9.64,2,0.01,2,0.74,2,2.354,2,1.36,2,2112.1,2,2324.7,2
33RR20080204,       I06S,3,2,12,12,2,20080206,536,-33.2871,28.0617,960,173.7,13.8175,35.2371,3,35.2632,2,146,3,182.1,2,8.82,2,12.11,2,0.01,2,0.9,2,2.667,2,1.487,2,2127.3,2,2318.9,2
33RR20080204,       I06S,3,2,11,11,2,20080206,534,-33.2871,28.0617,960,224.5,12.794,35.1071,3,35.1958,2,164.5,3,199.3,2,7.42,2,12.15,2,0,2,0.9,2,2.904,2,1.602,2,2126.1,2,2315.5,2
33RR20080204,       I06S,3,2,10,10,2,20080206,531,-33.2871,28.0617,960,274.3,11.8959,35.0001,3,35.0759,2,181,3,199.2,2,8.42,2,13.87,2,0,2,1,2,2.907,2,1.573,2,-999,9,2311.8,2
33RR20080204,       I06S,3,2,9,9,2,20080206,529,-33.2871,28.0617,960,320.4,10.663,34.8953,3,34.91,2,179.7,3,219.6,2,7.62,2,15.39,2,0,2,1.1,2,3.058,2,1.625,2,2131.4,2,2303.7,2
33RR20080204,       I06S,3,2,8,8,2,20080206,526,-33.2871,28.0617,960,368.8,10.1471,34.8372,3,34.8542,2,185.3,3,218.1,2,10.23,2,17.21,2,0,2,1.22,2,2.863,2,1.502,2,-999,9,2303.3,2
33RR20080204,       I06S,3,2,7,7,2,20080206,524,-33.2871,28.0617,960,416.9,9.596,34.7877,3,34.793,2,185.4,3,206.8,2,12.63,2,18.94,2,0,2,1.34,2,2.716,2,1.395,2,2146.8,2,2302.2,2
33RR20080204,       I06S,3,2,6,6,2,20080206,521,-33.2871,28.0617,960,477.8,8.8198,34.7052,3,34.7109,2,183.1,3,198.1,2,15.44,2,20.97,2,0,2,1.46,2,2.476,2,1.264,2,-999,9,2300.9,2
33RR20080204,       I06S,3,2,5,5,2,20080206,517,-33.2871,28.0617,960,538,7.8969,34.7103,3,34.6492,2,183.5,3,185.8,2,22.28,2,24.03,2,0,2,1.68,2,1.986,2,1.021,2,2171.3,2,2303,2
33RR20080204,       I06S,3,2,4,4,2,20080206,512,-33.2871,28.0617,960,653.8,6.8476,34.5836,3,34.5979,2,171.3,3,173.8,2,32.6,2,27.61,2,0,2,1.93,2,1.423,2,0.734,2,2193.6,2,2308.8,2
33RR20080204,       I06S,3,2,3,3,2,20080206,508,-33.2871,28.0617,960,754.6,6.2116,34.6235,3,34.5977,2,165,3,164.1,2,41.14,2,29.77,2,0,2,2.1,2,1.116,2,0.599,2,2211.3,2,2316.2,2
33RR20080204,       I06S,3,2,2,2,2,20080206,502,-33.2871,28.0617,960,854.5,5.4202,34.6009,3,34.582,2,159.4,3,160.8,2,50.12,2,31.61,2,0,2,2.23,2,0.815,2,0.422,2,2225.8,2,2323.4,2
33RR20080204,       I06S,3,2,1,1,2,20080206,457,-33.2871,28.0617,960,950.4,4.6241,34.5337,3,34.5809,2,154.1,3,158.2,2,58.92,2,32.95,2,0,2,2.32,2,0.593,2,0.309,2,2235,2,2329.9,2
33RR20080204,       I06S,4,1,29,29,2,20080206,1641,-33.2868,28.1169,1741,9.5,27.2462,35.2987,2,35.2982,2,203,2,202.7,2,1.97,2,0.03,2,0,2,0.09,2,1.607,2,1.013,2,1979.2,6,2312.4,2
33RR20080204,       I06S,4,1,28,28,2,20080206,1639,-33.2868,28.1169,1741,27.9,27.0559,35.2986,2,35.2976,2,204.2,2,203.1,2,1.96,2,0.03,2,0,2,0.09,2,1.607,2,1.01,2,1980.4,2,2312.3,2
33RR20080204,       I06S,4,1,27,27,2,20080206,1636,-33.2868,28.1169,1741,50.2,22.0306,35.3591,2,35.3593,2,184.9,2,194.5,2,3.16,2,1.35,2,0.24,2,0.25,2,1.959,2,1.209,2,2032.7,2,2318,2
33RR20080204,       I06S,4,1,26,26,2,20080206,1633,-33.2868,28.1169,1741,79.6,19.508,35.3796,2,35.3748,2,154.8,2,154.8,2,7.15,2,8.34,2,0.03,2,0.64,2,2.05,2,1.239,2,2086.3,2,2318.9,2
33RR20080204,       I06S,4,1,25,25,2,20080206,1631,-33.2868,28.1169,1741,100.5,17.8036,35.3708,2,35.3867,2,154.1,2,154.4,2,8.55,2,9.77,2,0.02,2,0.74,2,2.163,2,1.26,2,2104.4,2,2322.7,2
33RR20080204,       I06S,4,1,24,24,2,20080206,1628,-33.2868,28.1169,1741,151.4,15.2929,35.3841,2,35.3803,2,175.1,2,174.5,2,8.55,2,10.43,2,0.01,2,0.8,2,2.464,2,1.403,2,2121.2,2,2323.5,2
33RR20080204,       I06S,4,1,23,23,2,20080206,1625,-33.2868,28.1169,1741,201.3,14.4969,35.3606,2,35.361,2,181.8,2,188.4,2,7.15,2,10.03,2,0,2,0.77,2,2.694,2,1.505,2,2120.2,2,2324.7,2
33RR20080204,       I06S,4,1,22,22,2,20080206,1621,-33.2868,28.1169,1741,254.5,13.2005,35.2135,2,35.214,2,187.2,2,188.3,2,8.54,2,12.61,2,0.01,2,0.93,2,2.766,2,1.518,2,2129.5,2,2317,2
33RR20080204,       I06S,4,1,21,21,2,20080206,1617,-33.2868,28.1169,1741,305.1,11.8374,35.0679,2,35.0693,2,201.1,2,200,2,8.35,2,14.14,2,0,2,1.03,2,2.958,2,1.589,2,2132.4,2,2311.5,2
33RR20080204,       I06S,4,1,20,20,2,20080206,1613,-33.2868,28.1169,1741,357.1,11.1646,34.9751,2,34.9725,2,-999,9,-999,5,6.34,2,14.08,2,0.01,2,1.02,2,3.196,2,1.682,2,2126.1,2,2305.9,2
33RR20080204,       I06S,4,1,12,12,2,20080206,1610,-33.2868,28.1169,1741,406.2,10.4535,34.8806,2,34.8812,2,214,2,212.5,2,7.94,2,15.9,2,0.01,2,1.13,2,3.109,2,1.618,2,2133.1,2,2302.6,2
33RR20080204,       I06S,4,1,11,11,2,20080206,1605,-33.2868,28.1169,1741,454.5,9.5094,34.7873,2,34.7872,2,205.4,2,191.1,4,14.57,2,20.12,2,0.01,2,1.42,2,2.566,2,1.317,2,-999,9,2302.6,2
33RR20080204,       I06S,4,1,10,10,2,20080206,1604,-33.2868,28.1169,1741,455.9,9.5096,34.7875,2,34.7876,2,204.1,2,203.1,2,14.76,2,20.02,2,0,2,1.42,2,2.572,2,1.32,2,2154.1,2,2302.5,2
33RR20080204,       I06S,4,1,9,9,2,20080206,1556,-33.2868,28.1169,1741,607.2,7.7892,34.6269,2,34.6268,2,185.4,2,187,2,22.45,2,24.41,2,0,2,1.7,2,2.011,2,1.014,2,2172.7,2,2301.7,2
33RR20080204,       I06S,4,1,7,7,2,20080206,1551,-33.2868,28.1169,1741,706.9,6.5994,34.5924,2,34.5922,2,166.1,2,166.1,2,36.27,2,28.77,2,0,2,2.02,2,1.311,2,0.69,2,2202.1,2,2311.6,2
33RR20080204,       I06S,4,1,8,8,2,20080206,1552,-33.2868,28.1169,1741,707.2,6.5925,34.5923,2,34.5922,2,166.1,2,166,2,36.27,2,28.78,2,0,2,2.02,2,1.303,2,0.67,2,-999,9,2311.5,2
33RR20080204,       I06S,4,1,6,6,2,20080206,1539,-33.2868,28.1169,1741,904.8,5.0967,34.5845,2,34.5836,2,154.6,2,152.9,2,54.29,2,32.42,2,0,2,2.29,2,0.721,2,0.381,2,2233.3,2,2326.2,2
33RR20080204,       I06S,4,1,5,5,2,20080206,1530,-33.2868,28.1169,1741,1162.2,3.4229,34.6479,2,34.6476,2,158.3,2,158,2,74.08,2,33.46,2,0,2,2.35,2,0.205,6,0.115,6,2254.9,2,2344.5,2
33RR20080204,       I06S,4,1,4,4,2,20080206,1524,-33.2868,28.1169,1741,1223.3,3.1549,34.6788,2,34.6791,2,163.2,2,163.8,2,75.73,2,32.67,2,0,2,2.29,2,0.132,2,0.075,2,-999,9,2347.1,2
33RR20080204,       I06S,4,1,3,3,2,20080206,1524,-33.2868,28.1169,1741,1223.5,3.1542,34.6788,2,34.6785,2,163.2,2,163.9,2,75.93,2,32.67,2,0,2,2.3,2,0.132,2,0.074,2,2254.4,2,2344.7,2
33RR20080204,       I06S,4,1,2,2,2,20080206,1517,-33.2868,28.1169,1741,1401.5,2.9272,34.7056,2,34.7121,2,171.7,2,175.1,2,74.07,2,31.48,2,0,2,2.21,2,0.093,2,0.051,2,2247.9,2,2347.6,2
33RR20080204,       I06S,4,1,1,1,2,20080206,1511,-33.2868,28.1169,1741,1529.3,2.822,34.7219,2,34.7207,2,178.4,2,178.2,2,73.46,2,31.22,2,0,2,2.17,2,0.074,2,0.033,2,2246.2,6,2348,2
33RR20080204,       I06S,5,2,28,28,2,20080206,2127,-33.321,28.1253,1402,7.3,27.2106,35.3178,2,35.3192,2,203,2,202.1,2,1.98,2,0,2,0,2,0.09,2,1.657,2,1.007,2,1978.2,6,2313.6,2
33RR20080204,       I06S,5,2,27,27,2,20080206,2124,-33.321,28.1253,1402,21.3,27.2069,35.3176,2,35.3192,2,203.8,2,202.3,2,1.97,2,0,2,0,2,0.09,2,1.622,2,1.016,2,1978,2,2313.7,2
33RR20080204,       I06S,5,2,26,26,2,20080206,2121,-33.321,28.1253,1402,36,25.9425,35.2919,2,35.2958,2,205.9,2,206.8,2,2.17,2,0,2,0,2,0.11,2,1.703,2,1.079,2,1986.2,2,2311.7,2
33RR20080204,       I06S,5,2,25,25,2,20080206,2119,-33.321,28.1253,1402,66.5,21.4636,35.3267,2,35.3301,2,171.9,2,172.6,2,4.56,2,4.34,2,0.1,2,0.42,2,1.996,2,1.226,2,2046.5,2,2314.5,2
33RR20080204,       I06S,5,2,24,24,4,20080206,2116,-33.321,28.1253,1402,92.4,19.2776,35.4136,2,35.1604,4,153.5,2,170.2,4,13.38,4,13.24,4,0.02,4,0.99,4,2.101,2,1.2,2,2122.9,3,2317.8,2
33RR20080204,       I06S,5,2,23,23,2,20080206,2113,-33.321,28.1253,1402,143.8,16.3106,35.4411,2,35.4452,2,175.1,2,174.9,2,7.55,2,8.68,2,0.01,2,0.69,2,2.423,2,1.408,2,2108.5,2,2327.1,2
33RR20080204,       I06S,5,2,22,22,2,20080206,2110,-33.321,28.1253,1402,192.4,14.9517,35.3751,2,35.3733,2,188.3,2,178.7,2,8.15,2,10.28,2,0.01,2,0.79,2,2.553,2,1.469,2,2119.6,2,2323.3,2
33RR20080204,       I06S,5,2,21,21,2,20080206,2106,-33.321,28.1253,1402,234.3,14.0502,35.3335,2,35.3287,2,183.1,2,192.5,2,7.14,2,10.19,2,0.01,2,0.79,2,2.756,2,1.583,2,2120.1,2,2322.9,2
33RR20080204,       I06S,5,2,20,20,2,20080206,2103,-33.321,28.1253,1402,284.4,13.3055,35.25,2,35.2509,2,197.7,2,196.9,2,7.14,2,11.46,2,0.01,2,0.85,2,2.835,2,1.589,2,2122.5,2,2318.4,2
33RR20080204,       I06S,5,2,12,12,2,20080206,2059,-33.321,28.1253,1402,334.1,12.3503,35.1215,2,35.1219,2,199.7,2,197,2,8.35,2,13.52,2,0.01,2,0.98,2,2.929,2,1.586,2,2128.9,2,2314,2
33RR20080204,       I06S,5,2,11,11,2,20080206,2055,-33.321,28.1253,1402,383.3,11.2977,34.993,2,34.9933,2,214,2,213.5,2,6.54,2,13.97,2,0,2,1.01,2,3.154,2,1.689,2,2124.1,2,2306.5,2
33RR20080204,       I06S,5,2,10,10,2,20080206,2052,-33.321,28.1253,1402,433.4,10.6542,34.91,2,34.9087,2,199.3,2,200.6,2,9.95,2,16.73,2,0,2,1.18,2,2.914,2,1.515,2,2137.7,2,2304.7,2
33RR20080204,       I06S,5,2,9,9,2,20080206,2049,-33.321,28.1253,1402,488.4,9.7488,34.7974,2,34.7988,2,205.7,2,203.7,2,10.95,2,18.41,2,0.01,2,1.29,2,2.813,6,1.473,6,2140.4,2,2300.3,2
33RR20080204,       I06S,5,2,8,8,2,20080206,2044,-33.321,28.1253,1402,565.6,8.9761,34.7319,2,34.7331,2,190.3,2,189.5,2,16.78,2,21.54,2,0,2,1.49,2,2.333,2,1.202,2,2156.8,2,2301.7,2
33RR20080204,       I06S,5,2,7,7,2,20080206,2040,-33.321,28.1253,1402,673.8,7.5662,34.6212,2,34.6219,2,181.5,2,181.1,2,25.49,2,25.42,2,0,2,1.77,2,1.758,2,0.903,2,2177.1,2,2304.2,2
33RR20080204,       I06S,5,2,6,6,2,20080206,2031,-33.321,28.1253,1402,777,6.6312,34.5969,2,34.5985,2,166.3,2,164.1,2,36.69,2,28.84,2,0,2,2.01,2,1.183,2,0.627,2,2201.5,2,2312.4,2
33RR20080204,       I06S,5,2,5,5,2,20080206,2024,-33.321,28.1253,1402,879.9,5.6539,34.5836,2,34.5844,2,157.5,2,156.2,2,47.74,2,31.29,2,0,2,2.19,2,0.816,2,0.458,2,2221.3,2,2320.5,2
33RR20080204,       I06S,5,2,4,4,2,20080206,2018,-33.321,28.1253,1402,910.5,5.3171,34.5889,2,34.5906,2,155.5,2,153.6,2,52.26,2,31.9,2,0,2,2.25,2,0.759,2,0.394,2,2226,2,2324.3,2
33RR20080204,       I06S,5,2,3,3,2,20080206,2010,-33.321,28.1253,1402,1080.8,3.7842,34.6091,2,34.6105,2,155.1,2,154.4,2,68.94,2,33.66,2,0,2,2.36,2,0.317,2,0.179,2,2250.4,2,2339.4,2
33RR20080204,       I06S,5,2,2,2,2,20080206,2005,-33.321,28.1253,1402,1171,3.4638,34.6352,2,34.6345,2,159.7,2,157.9,2,72.66,2,33.4,2,0,2,2.34,2,0.219,2,0.124,2,2252,2,2343,2
33RR20080204,       I06S,5,2,1,1,2,20080206,2000,-33.321,28.1253,1402,1285.5,3.1576,34.6778,2,34.6781,2,164.2,2,163.3,2,75.75,2,32.75,2,0,2,2.29,2,0.129,2,0.071,2,2253.8,6,2347.4,2
33RR20080204,       I06S,6,1,36,36,2,20080207,305,-33.3304,28.1755,2317,4.2,27.2187,35.3635,2,35.3646,2,201.5,2,201.7,2,2.21,2,-0.01,2,0.01,2,0.1,2,1.613,2,1.014,2,1985,6,2317,2
33RR20080204,       I06S,6,1,35,35,2,20080207,302,-33.3304,28.1755,2317,29.6,27.2134,35.3598,2,35.3622,2,202.5,2,201.2,2,2,2,-0.01,2,0,2,0.09,2,1.627,2,1.004,2,1984.6,2,2315.5,2
33RR20080204,       I06S,6,1,34,34,2,20080207,300,-33.3304,28.1755,2317,52.2,23.2852,35.2818,2,35.2806,2,199.9,2,199.8,2,2.99,2,0.55,2,0.11,2,0.2,2,1.866,2,1.168,2,2015.1,2,2311.8,2
33RR20080204,       I06S,6,1,33,33,2,20080207,258,-33.3304,28.1755,2317,87.7,20.0752,35.3713,2,35.3727,2,158.5,2,159.3,2,6.37,2,7.33,2,0.04,2,0.58,2,1.996,2,1.234,2,2076.7,2,2316.5,2
33RR20080204,       I06S,6,1,32,32,2,20080207,256,-33.3304,28.1755,2317,113.2,18.2531,35.3421,2,35.3459,2,153.7,2,149.2,2,9.16,2,10.25,2,0.02,2,0.77,2,2.038,2,1.237,2,2104.8,2,2319.5,2
33RR20080204,       I06S,6,1,31,31,2,20080207,253,-33.3304,28.1755,2317,163.1,16.0615,35.4118,2,35.4129,2,173.5,2,170.6,2,8.35,2,9.76,2,0.01,2,0.76,2,2.331,2,1.394,2,2117,2,2324.6,2
33RR20080204,       I06S,6,1,30,30,2,20080207,250,-33.3304,28.1755,2317,214.7,14.7059,35.3656,3,35.378,2,181.5,2,185,2,7.36,2,10.06,2,0.01,2,0.77,2,2.509,2,1.492,2,2121,2,2324.3,2
33RR20080204,       I06S,6,1,29,29,2,20080207,247,-33.3304,28.1755,2317,274.3,13.62,35.2483,3,35.2869,2,190.3,2,192.5,2,7.35,2,11.16,2,0.01,2,0.84,2,2.619,2,1.553,2,2125.8,2,2319.4,2
33RR20080204,       I06S,6,1,28,28,2,20080207,244,-33.3304,28.1755,2317,323.9,12.8106,35.1624,3,35.1955,2,192.6,2,196.5,2,7.35,2,12.06,2,0.01,2,0.9,2,2.752,2,1.594,2,2127.3,2,2316,2
33RR20080204,       I06S,6,1,27,27,2,20080207,240,-33.3304,28.1755,2317,374.7,12.0455,35.0417,3,35.0949,2,197.6,2,197,2,8.54,2,13.87,2,0.01,2,1.02,2,2.741,2,1.543,2,2133.9,2,2312.2,2
33RR20080204,       I06S,6,1,26,26,2,20080207,236,-33.3304,28.1755,2317,427.1,11.3511,34.995,3,35.0067,2,200,2,200.5,2,8.74,2,14.97,2,0.01,2,1.08,2,2.475,2,1.523,2,2135.4,2,2309.4,2
33RR20080204,       I06S,6,1,25,25,2,20080207,233,-33.3304,28.1755,2317,474.1,10.7623,34.9094,3,34.9215,2,217.7,2,217.6,2,6.74,2,14.67,2,0.01,2,1.05,2,3.282,2,1.641,2,2129.3,2,2304.5,2
33RR20080204,       I06S,6,1,24,24,2,20080207,230,-33.3304,28.1755,2317,521.8,10.248,34.7875,3,34.8635,2,199.4,3,198.3,2,11.13,2,17.74,2,0.01,2,1.26,2,2.879,2,1.434,2,1859,4,2304,2
33RR20080204,       I06S,6,1,23,23,2,20080207,225,-33.3304,28.1755,2317,642.6,8.5452,34.6338,3,34.6857,2,158.2,3,193.9,2,17.34,2,22.03,2,0.01,2,1.54,2,2.36,2,1.181,2,2160.8,2,2300.4,2
33RR20080204,       I06S,6,1,22,22,2,20080207,220,-33.3304,28.1755,2317,741.6,7.0027,34.6104,7,34.6136,2,155.4,3,167.8,2,33.09,2,27.67,2,0,2,1.94,2,1.431,2,0.713,2,2195.8,2,2309.6,2
33RR20080204,       I06S,6,1,21,21,2,20080207,215,-33.3304,28.1755,2317,848.2,5.7625,34.5418,2,34.5443,2,146.5,3,165.7,2,42.23,2,30.47,2,0,2,2.13,2,1.026,2,0.52,2,2212.1,2,2314.6,2
33RR20080204,       I06S,6,1,20,20,2,20080207,211,-33.3304,28.1755,2317,948.6,4.9922,34.5716,3,34.5783,2,147.6,3,153.7,2,54.87,2,32.51,2,0,2,2.28,2,0.694,2,0.354,2,2232.5,2,2326,2
33RR20080204,       I06S,6,1,12,12,2,20080207,208,-33.3304,28.1755,2317,1048,4.0637,34.587,2,34.593,2,158.2,3,153.7,2,65.31,2,33.59,2,0,2,2.36,2,0.416,2,0.218,2,2247.6,2,2335.8,2
33RR20080204,       I06S,6,1,11,11,2,20080207,205,-33.3304,28.1755,2317,1148.6,3.5217,34.6031,2,34.6069,2,160.3,3,159.3,2,69.82,2,33.59,2,0,2,2.35,2,0.301,2,0.162,2,-999,9,2339.9,2
