EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,,DB,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,,,UMOL/KG,,UMOL/KG,
    316N145_9,     I04,606,1,1,1,2,19950619,1211,-24.6655,35.8885,1199,1204.2,3.9606,34.6987,2,34.701,2,138.1,2,138,2,79.27,2,34.01,2,0,2,2.46,2,0.042,2,0.019,2,-999,9,-999,9,-999,9
    316N145_9,     I04,605,1,24,24,2,19950619,556,-24.6637,35.9968,1632,4.3,23.917,35.5075,2,35.5071,2,206.2,2,207.7,2,2.86,2,0.11,2,0,2,0.12,2,1.83,2,1.011,2,-999,9,1983.7,2,2323.5,2
    316N145_9,     I04,605,1,23,23,2,19950619,556,-24.6637,35.9968,1632,24.2,23.9228,35.5076,2,35.5066,2,207.1,2,207.8,2,2.84,2,0.1,2,0,2,0.13,2,-999,9,-999,9,-999,9,1982.5,2,-999,5
    316N145_9,     I04,605,1,22,22,2,19950619,556,-24.6637,35.9968,1632,43.1,23.925,35.5075,2,35.5077,2,-999,3,207.8,2,2.82,2,0.11,2,0,2,0.13,2,1.852,2,1.014,2,-999,9,1983.4,2,-999,5
    316N145_9,     I04,605,1,21,21,2,19950619,556,-24.6637,35.9968,1632,63,23.9288,35.5074,2,35.5071,2,-999,3,207.7,2,2.8,2,0.11,2,0,2,0.13,2,-999,9,-999,9,-999,9,1984.3,2,2320.5,2
    316N145_9,     I04,605,1,20,20,2,19950619,556,-24.6637,35.9968,1632,83.1,23.8757,35.5076,2,35.5028,2,212.2,2,206.3,2,2.78,2,0.25,2,0.01,2,0.14,2,1.846,2,1.004,2,-999,9,1987.2,2,-999,5
    316N145_9,     I04,605,1,19,19,2,19950619,556,-24.6637,35.9968,1632,102.4,21.0464,35.3639,2,35.3612,2,173.1,2,164.7,2,5.78,2,5.83,2,0.03,2,0.54,2,-999,9,-999,9,-999,9,2054.1,2,2316.4,2
    316N145_9,     I04,605,1,18,18,2,19950619,556,-24.6637,35.9968,1632,125.7,18.8419,35.4377,2,35.4378,2,161,2,161.7,2,7.08,2,7.56,2,0.01,2,0.64,2,1.968,2,1.042,2,-999,9,2078.2,2,-999,5
    316N145_9,     I04,605,1,17,17,2,19950619,556,-24.6637,35.9968,1632,149.9,17.59,35.477,2,35.4741,2,166.4,2,168.3,2,7.43,2,7.77,2,0,2,0.65,2,-999,9,-999,9,-999,9,2089.9,2,-999,5
    316N145_9,     I04,605,1,16,16,2,19950619,556,-24.6637,35.9968,1632,202.6,15.9968,35.4936,2,35.4939,2,185.6,2,189.4,2,6.28,2,6.9,2,0,2,0.61,2,2.291,2,1.176,2,-999,9,2093.6,2,-999,5
    316N145_9,     I04,605,1,15,15,2,19950619,556,-24.6637,35.9968,1632,254.1,14.3763,35.3686,2,35.3705,2,199,2,199,2,6.26,2,8.42,2,0,2,0.71,2,-999,9,-999,9,-999,9,2099.9,2,-999,5
    316N145_9,     I04,605,1,14,14,2,19950619,556,-24.6637,35.9968,1632,305,13.2545,35.239,2,35.2456,2,203.9,2,201.8,2,6.99,2,10.34,2,0,2,0.81,2,-999,9,-999,9,-999,9,2107.7,2,-999,5
    316N145_9,     I04,605,1,13,13,2,19950619,556,-24.6637,35.9968,1632,405.8,11.5192,35.0069,2,35.0132,2,205.7,2,207.5,2,7.73,2,13.48,2,0,2,0.99,2,2.113,6,1.033,6,-999,9,2116.5,2,-999,5
    316N145_9,     I04,605,1,12,12,2,19950619,556,-24.6637,35.9968,1632,504.9,9.9884,34.8067,2,34.8107,2,207,2,211.2,2,9.02,2,16.53,2,0,2,1.17,2,-999,9,-999,9,-999,9,2124.6,2,-999,5
    316N145_9,     I04,605,1,11,11,2,19950619,556,-24.6637,35.9968,1632,607,8.7716,34.7075,2,34.706,2,188.8,2,187.3,2,17.86,2,21.75,2,0,2,1.52,2,1.094,2,0.543,2,-999,9,2153.6,2,-999,5
    316N145_9,     I04,605,1,10,10,2,19950619,556,-24.6637,35.9968,1632,709.4,7.5246,34.611,2,34.6195,2,179.8,2,179.2,2,25.37,2,25.26,2,0,2,1.75,2,-999,9,-999,9,-999,9,2174.4,2,-999,5
    316N145_9,     I04,605,1,9,9,2,19950619,556,-24.6637,35.9968,1632,809.7,7.0449,34.6688,2,34.6693,2,146.7,2,144.7,2,41.16,2,29.34,2,0,2,2.08,2,0.408,2,0.189,2,-999,9,2209.7,2,-999,5
    316N145_9,     I04,605,1,8,8,2,19950619,556,-24.6637,35.9968,1632,908.4,5.2747,34.5088,2,34.5107,2,169.9,2,171.5,2,44.53,2,30.7,2,0,2,2.14,2,-999,9,-999,9,-999,9,2208.5,2,-999,5
    316N145_9,     I04,605,1,7,7,2,19950619,556,-24.6637,35.9968,1632,1005.8,4.6396,34.5416,2,34.544,2,152.4,2,160.4,2,55.99,2,32.37,2,0,2,2.27,2,0.248,2,0.105,2,-999,9,2228.4,2,-999,5
    316N145_9,     I04,605,1,6,6,2,19950619,556,-24.6637,35.9968,1632,1104.9,4.886,34.6942,2,34.6966,2,124.5,2,125.3,2,71.81,2,34.14,2,0,2,2.47,2,-999,9,-999,9,-999,9,-999,3,-999,5
    316N145_9,     I04,605,1,5,5,2,19950619,556,-24.6637,35.9968,1632,1205.7,3.8448,34.6247,2,34.626,2,149.6,2,151.4,2,71.78,2,33.62,2,0,2,2.38,2,0.101,2,0.04,2,-999,9,2251.2,2,-999,5
    316N145_9,     I04,605,1,4,4,2,19950619,556,-24.6637,35.9968,1632,1307.1,3.5692,34.6734,2,34.6748,2,149.2,2,149.1,2,78.55,2,33.59,2,0,2,2.42,2,-999,9,-999,9,-999,9,2260.9,2,-999,5
    316N145_9,     I04,605,1,3,3,2,19950619,556,-24.6637,35.9968,1632,1410.1,3.336,34.6984,2,34.698,2,153.1,2,153.2,2,81.54,2,33.12,2,0,2,2.35,2,-999,9,-999,9,-999,9,2262.1,2,-999,5
    316N145_9,     I04,605,1,2,2,2,19950619,556,-24.6637,35.9968,1632,1511.9,3.0348,34.7109,2,34.7098,2,161.8,2,162.9,2,81.31,2,32.44,2,0,2,2.3,2,0.018,2,0,2,-999,9,2258.1,2,-999,5
    316N145_9,     I04,605,1,1,1,2,19950619,556,-24.6637,35.9968,1632,1636,2.7504,34.738,2,34.7384,2,176,2,176.5,2,78.8,2,30.97,2,0,2,2.19,2,0.006,2,0,2,-999,9,2249.8,2,-999,5
    316N145_9,     I04,604,1,25,25,2,19950619,309,-24.66,36.2458,2173,4.1,23.9795,35.5257,2,35.5261,2,-999,3,206.7,2,2.74,2,0.17,2,0.03,2,0.14,2,-999,9,-999,9,-999,9,1987,6,2331.7,2
    316N145_9,     I04,604,1,24,24,2,19950619,309,-24.66,36.2458,2173,24.8,23.9807,35.5259,2,35.5261,2,-999,3,207.3,2,2.73,2,0.17,2,0.03,2,0.14,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,23,23,2,19950619,309,-24.66,36.2458,2173,44.6,23.9929,35.5262,2,35.5259,2,205.9,2,206.8,2,2.71,2,0.17,2,0.03,2,0.14,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,22,22,2,19950619,309,-24.66,36.2458,2173,64.2,23.9974,35.5261,2,35.5259,2,206.1,2,206.8,2,2.7,2,0.17,2,0.03,2,0.14,2,-999,9,-999,9,-999,9,1987,2,2329.4,2
    316N145_9,     I04,604,1,21,21,2,19950619,309,-24.66,36.2458,2173,83,23.9959,35.5257,2,35.5257,2,212.2,2,206.7,2,2.69,2,0.17,2,0.03,2,0.14,2,-999,9,-999,9,-999,9,-999,9,-999,9
    316N145_9,     I04,604,1,20,20,2,19950619,309,-24.66,36.2458,2173,104.3,23.9604,35.5257,2,35.5229,2,209.5,2,205.7,2,2.67,2,0.27,2,0.03,2,0.15,2,-999,9,-999,9,-999,9,1988.8,2,-999,5
