BOTTLE,20140514CCHSIOSE
# Original header:
# Merged parameters: TRITUM,TRITER,DELHER,TCARBN_FLAG_W,TCARBN,ALKALI_FLAG_W,DELC13_FLAG_W
# 20030218WHPSIOdm
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20030218
#original HYD file: i05ehy.txt   Tue Feb 18 10:11:33 2003
#original SUM file: ../ORIG/i05esu.txt   Wed Feb 13 09:01:40 2002
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,
  316N145_7,       I08N,278,1,32,32,2,19950310,617,6.502,79.5928,1275,1180.3,5.6862,34.8978,2,-999,9,57.4,4,58.6,2,97.74,2,37.55,2,0,2,2.78,2,-999,9,-999,9,-999,9,-999,9,-999,9
  316N145_7,       I08N,278,1,31,31,2,19950310,617,6.502,79.5928,1275,1180.3,5.685,34.8976,2,-999,9,57.4,4,58.7,2,97.73,2,37.56,2,0,2,2.79,2,-999,9,-999,9,-999,9,-999,9,-999,9
  316N145_7,       I08N,278,1,33,33,2,19950310,617,6.502,79.5928,1275,1180.6,5.6903,34.898,2,-999,9,57.4,4,58.7,2,97.76,2,37.5,2,0,2,2.78,2,-999,9,-999,9,-999,9,-999,9,-999,9
  316N145_7,       I08N,278,1,34,34,2,19950310,617,6.502,79.5928,1275,1180.8,5.6948,34.8981,2,-999,9,57.4,4,59.6,2,97.78,2,37.5,2,0,2,2.78,2,-999,9,-999,9,-999,9,-999,9,-999,9
  316N145_7,       I08N,278,1,35,35,2,19950310,617,6.502,79.5928,1275,1180.9,5.698,34.8981,2,-999,9,57.4,4,58.7,2,97.58,2,37.54,2,0,2,2.79,2,-999,9,-999,9,-999,9,-999,9,-999,9
  316N145_7,       I08N,278,1,36,36,2,19950310,617,6.502,79.5928,1275,1181,5.7004,34.898,2,-999,9,57.4,4,58.6,2,97.39,2,37.45,2,0,2,2.78,2,-999,9,-999,9,-999,9,-999,9,-999,9
  316N145_7,       I08N,279,1,8,8,2,19950310,1103,5.8892,79.9927,160,2.8,28.6279,33.3076,2,33.3037,2,206.4,2,200.2,2,2.46,2,0.09,2,0,2,0.09,2,-999,9,-999,9,-999,9,-999,9,-999,9
  316N145_7,       I08N,279,1,7,7,2,19950310,1103,5.8892,79.9927,160,27.1,28.2536,33.3002,2,33.2961,2,195.4,2,200.6,2,2.45,2,0.09,2,0.01,2,0.09,2,-999,9,-999,9,-999,9,-999,9,-999,9
  316N145_7,       I08N,279,1,6,6,2,19950310,1103,5.8892,79.9927,160,52.5,28.2277,33.3259,2,33.3213,2,198.8,2,200.1,2,2.44,2,0.13,2,0.01,2,0.09,2,-999,9,-999,9,-999,9,-999,9,-999,9
  316N145_7,       I08N,279,1,5,5,2,19950310,1103,5.8892,79.9927,160,82.6,28.1726,33.399,2,33.4195,2,198.7,2,196.1,2,2.63,2,0.49,2,0.02,2,0.14,2,-999,9,-999,9,-999,9,-999,9,-999,9
